Year,Month,Location,Category,Ideal Cost,Actual Cost,Variance
2024,July,Khorlim,Beverages,1.87,1.9,0.03
2024,July,Khorlim,Fruits,2,1.97,-0.03
2024,July,Khorlim,Groceries,11.97,11.47,-0.5
2024,July,Khorlim,Milk Products,2.86,2.95,0.09
2024,July,Khorlim,Ready to eat,1.83,1.82,-0.01
2024,July,Khorlim,Spices,5.22,5.44,0.22
2024,July,Khorlim,Vegetables,2.65,2.74,0.09
2024,July,KTC,Bakery,1.13,1.11,-0.02
2024,July,KTC,Beverages,1.77,1.84,0.07
2024,July,KTC,Fruits,1.85,1.92,0.07
2024,July,KTC,Groceries,11.14,11.06,-0.08
2024,July,KTC,Milk Products,2.95,2.7,-0.25
2024,July,KTC,Ready to eat,1.91,1.99,0.08
2024,July,KTC,Spices,5.68,5.23,-0.45
2024,July,KTC,Vegetables,2.67,2.83,0.16
2024,July,Margao,Bakery,1.12,1.09,-0.03
2024,July,Margao,Beverages,1.84,1.86,0.02
2024,July,Margao,Fruits,1.76,1.76,0
2024,July,Margao,Groceries,11.85,10.69,-1.16
2024,July,Margao,Milk Products,2.95,2.66,-0.29
2024,July,Margao,Ready to eat,1.91,1.94,0.03
2024,July,Margao,Spices,5.29,5.49,0.2
2024,July,Margao,Vegetables,2.61,2.88,0.27
2024,July,Siolim,Bakery,1.12,1.19,0.07
2024,July,Siolim,Beverages,1.85,1.77,-0.08
2024,July,Siolim,Fruits,1.95,1.88,-0.07
2024,July,Siolim,Groceries,11.28,11.19,-0.09
2024,July,Siolim,Milk Products,2.79,2.69,-0.1
2024,July,Siolim,Ready to eat,1.96,1.79,-0.17
2024,July,Siolim,Spices,5.62,5.48,-0.14
2024,July,Siolim,Vegetables,2.76,2.78,0.02
2024,July,Baga,Bakery,1.08,1.17,0.09
2024,July,Baga,Beverages,1.81,1.78,-0.03
2024,July,Baga,Fruits,1.92,1.84,-0.08
2024,July,Baga,Groceries,11.7,10.74,-0.96
2024,July,Baga,Milk Products,2.82,2.85,0.03
2024,July,Baga,Ready to eat,1.97,1.74,-0.23
2024,July,Baga,Spices,5.97,5.87,-0.1
2024,July,Baga,Vegetables,2.61,2.72,0.11
2024,July,Porvorim,Bakery,1.17,1.19,0.02
2024,July,Porvorim,Beverages,1.88,1.99,0.11
2024,July,Porvorim,Fruits,1.87,1.89,0.02
2024,July,Porvorim,Groceries,10.62,11.95,1.33
2024,July,Porvorim,Milk Products,2.94,2.93,-0.01
2024,July,Porvorim,Ready to eat,1.87,1.84,-0.03
2024,July,Porvorim,Spices,5.8,5.99,0.19
2024,July,Porvorim,Vegetables,2.99,2.88,-0.11
2024,August,Panaji,Bakery,1.18,1.08,-0.1
2024,August,Panaji,Beverages,2,1.83,-0.17
2024,August,Panaji,Fruits,1.86,1.97,0.11
2024,August,Panaji,Groceries,10.45,11.09,0.64
2024,August,Panaji,Milk Products,2.9,2.65,-0.25
2024,August,Panaji,Ready to eat,1.83,1.94,0.11
2024,August,Panaji,Spices,5.71,5.45,-0.26
2024,August,Panaji,Vegetables,2.91,2.62,-0.29
2024,August,Khorlim,Bakery,1.14,1.09,-0.05
2024,August,Khorlim,Beverages,1.97,1.85,-0.12
2024,August,Khorlim,Fruits,1.92,1.79,-0.13
2024,August,Khorlim,Groceries,11.53,11,-0.53
2024,August,Khorlim,Milk Products,2.8,2.8,0
2024,August,Khorlim,Ready to eat,1.99,1.94,-0.05
2024,August,Khorlim,Spices,5.32,5.8,0.48
2024,August,Khorlim,Vegetables,2.78,2.85,0.07
2024,August,KTC,Bakery,1.08,1.15,0.07
2024,August,KTC,Beverages,1.79,1.87,0.08
2024,August,KTC,Fruits,1.86,1.96,0.1
2024,August,KTC,Groceries,11.87,10.88,-0.99
2024,August,KTC,Milk Products,2.96,3,0.04
2024,August,KTC,Ready to eat,1.74,1.9,0.16
2024,August,KTC,Spices,5.94,5.53,-0.41
2024,August,KTC,Vegetables,2.72,2.72,0
2024,August,Margao,Bakery,1.04,1.15,0.11
2024,August,Margao,Beverages,1.8,1.73,-0.07
2024,August,Margao,Fruits,1.99,1.88,-0.11
2024,August,Margao,Groceries,11.46,11.99,0.53
2024,August,Margao,Milk Products,2.77,2.72,-0.05
2024,August,Margao,Ready to eat,1.96,1.88,-0.08
2024,August,Margao,Spices,5.33,5.29,-0.04
2024,August,Margao,Vegetables,2.82,2.97,0.15
2024,August,Siolim,Bakery,1.06,1.16,0.1
2024,August,Siolim,Beverages,1.78,1.92,0.14
2024,August,Siolim,Fruits,1.97,1.99,0.02
2024,August,Siolim,Groceries,11.93,11.4,-0.53
2024,August,Siolim,Milk Products,2.65,2.88,0.23
2024,August,Siolim,Ready to eat,1.98,1.78,-0.2
2024,August,Siolim,Spices,5.63,5.99,0.36
2024,August,Siolim,Vegetables,2.65,2.82,0.17
2024,August,Baga,Bakery,1.07,1.13,0.06
2024,August,Baga,Beverages,1.76,1.77,0.01
2024,August,Baga,Fruits,1.81,1.81,0
2024,August,Baga,Groceries,11.19,10.78,-0.41
2024,August,Baga,Milk Products,2.97,2.81,-0.16
2024,August,Baga,Ready to eat,1.9,1.94,0.04
2024,August,Baga,Spices,5.27,5.92,0.65
2024,August,Baga,Vegetables,2.75,2.65,-0.1
2024,August,Porvorim,Bakery,1.13,1.15,0.02
2024,August,Porvorim,Beverages,1.95,1.88,-0.07
2024,August,Porvorim,Fruits,1.79,1.92,0.13
2024,August,Porvorim,Groceries,10.62,10.42,-0.2
2024,August,Porvorim,Milk Products,2.63,2.99,0.36
2024,August,Porvorim,Ready to eat,1.9,1.86,-0.04
2024,August,Porvorim,Spices,5.94,5.61,-0.33
2024,August,Porvorim,Vegetables,2.6,2.9,0.3
2024,September,Panaji,Bakery,1.07,1.13,0.06
2024,September,Panaji,Beverages,1.79,1.94,0.15
2024,September,Panaji,Fruits,1.87,1.91,0.04
2024,September,Panaji,Groceries,10.99,10.97,-0.02
2024,September,Panaji,Milk Products,2.71,2.96,0.25
2024,September,Panaji,Ready to eat,1.9,1.98,0.08
2024,September,Panaji,Spices,5.42,5.91,0.49
2024,September,Panaji,Vegetables,2.76,2.95,0.19
2024,September,Khorlim,Bakery,1.18,1.07,-0.11
2024,September,Khorlim,Beverages,1.77,1.85,0.08
2024,September,Khorlim,Fruits,1.79,1.77,-0.02
2024,September,Khorlim,Groceries,11.54,10.62,-0.92
2024,September,Khorlim,Milk Products,2.82,2.91,0.09
2024,September,Khorlim,Ready to eat,1.98,1.96,-0.02
2024,September,Khorlim,Spices,5.67,5.98,0.31
2024,September,Khorlim,Vegetables,2.94,2.85,-0.09
2024,September,KTC,Bakery,1.16,1.18,0.02
2024,September,KTC,Beverages,2,1.85,-0.15
2024,September,KTC,Fruits,1.87,1.88,0.01
2024,September,KTC,Groceries,11.86,10.83,-1.03
2024,September,KTC,Milk Products,2.81,2.77,-0.04
2024,September,KTC,Ready to eat,1.92,1.86,-0.06
2024,September,KTC,Spices,5.5,5.92,0.42
2024,September,KTC,Vegetables,2.8,2.96,0.16
2024,September,Margao,Bakery,1.04,1.13,0.09
2024,September,Margao,Beverages,1.86,1.99,0.13
2024,September,Margao,Fruits,1.78,1.99,0.21
2024,September,Margao,Groceries,10.53,11.03,0.5
2024,September,Margao,Milk Products,2.92,2.91,-0.01
2024,September,Margao,Ready to eat,1.86,1.91,0.05
2024,September,Margao,Spices,5.49,5.5,0.01
2024,September,Margao,Vegetables,2.86,2.74,-0.12
2024,September,Siolim,Bakery,1.13,1.07,-0.06
2024,September,Siolim,Beverages,1.93,1.82,-0.11
2024,September,Siolim,Fruits,1.99,1.78,-0.21
2024,September,Siolim,Groceries,11.83,11.19,-0.64
2024,September,Siolim,Milk Products,2.99,2.78,-0.21
2024,September,Siolim,Ready to eat,1.85,1.84,-0.01
2024,September,Siolim,Spices,5.42,5.44,0.02
2024,September,Siolim,Vegetables,2.61,2.85,0.24
2024,September,Baga,Bakery,1.08,1.08,0
2024,September,Baga,Beverages,1.8,1.77,-0.03
2024,September,Baga,Fruits,1.98,1.81,-0.17
2024,September,Baga,Groceries,11.6,10.44,-1.16
2024,September,Baga,Milk Products,2.66,2.77,0.11
2024,September,Baga,Ready to eat,1.82,1.94,0.12
2024,September,Baga,Spices,5.72,5.64,-0.08
2024,September,Baga,Vegetables,2.74,2.63,-0.11
2024,September,Porvorim,Bakery,1.16,1.12,-0.04
2024,September,Porvorim,Beverages,1.99,1.99,0
2024,September,Porvorim,Fruits,1.74,1.96,0.22
2024,September,Porvorim,Groceries,11.08,11.9,0.82
2024,September,Porvorim,Milk Products,3,2.89,-0.11
2024,September,Porvorim,Ready to eat,1.93,1.94,0.01
2024,September,Porvorim,Spices,5.73,5.72,-0.01
2024,September,Porvorim,Vegetables,2.75,2.85,0.1
2024,October,Panaji,Bakery,1.12,1.08,-0.04
2024,October,Panaji,Beverages,1.94,1.98,0.04
2024,October,Panaji,Fruits,1.93,1.94,0.01
2024,October,Panaji,Groceries,10.99,11.27,0.28
2024,October,Panaji,Milk Products,2.82,2.84,0.02
2024,October,Panaji,Ready to eat,1.87,1.89,0.02
2024,October,Panaji,Spices,5.91,5.74,-0.17
2024,October,Panaji,Vegetables,2.8,2.85,0.05
2024,October,Khorlim,Bakery,1.19,1.17,-0.02
2024,October,Khorlim,Beverages,1.83,1.75,-0.08
2024,October,Khorlim,Fruits,1.89,1.95,0.06
2024,October,Khorlim,Groceries,11.37,11.42,0.05
2024,October,Khorlim,Milk Products,2.68,2.94,0.26
2024,October,Khorlim,Ready to eat,1.85,1.98,0.13
2024,October,Khorlim,Spices,5.69,5.54,-0.15
2024,October,Khorlim,Vegetables,2.99,2.68,-0.31
2024,October,KTC,Bakery,1.11,1.13,0.02
2024,October,KTC,Beverages,1.92,1.95,0.03
2024,October,KTC,Fruits,1.74,1.99,0.25
2024,October,KTC,Groceries,10.41,11.84,1.43
2024,October,KTC,Milk Products,2.81,2.81,0
2024,October,KTC,Ready to eat,1.74,1.83,0.09
2024,October,KTC,Spices,5.44,5.24,-0.2
2024,October,KTC,Vegetables,2.77,2.68,-0.09
2024,October,Margao,Bakery,1.13,1.14,0.01
2024,October,Margao,Beverages,1.84,1.98,0.14
2024,October,Margao,Fruits,1.79,1.8,0.01
2024,October,Margao,Groceries,11.09,10.97,-0.12
2024,October,Margao,Milk Products,2.93,2.87,-0.06
2024,October,Margao,Ready to eat,1.76,1.92,0.16
2024,October,Margao,Spices,5.76,5.64,-0.12
2024,October,Margao,Vegetables,2.8,2.95,0.15
2024,October,Siolim,Bakery,1.19,1.1,-0.09
2024,October,Siolim,Beverages,1.83,1.88,0.05
2024,October,Siolim,Fruits,1.88,1.81,-0.07
2024,October,Siolim,Groceries,11.99,11.36,-0.63
2024,October,Siolim,Milk Products,2.7,2.85,0.15
2024,October,Siolim,Ready to eat,1.93,1.8,-0.13
2024,October,Siolim,Spices,6,5.31,-0.69
2024,October,Siolim,Vegetables,2.66,2.82,0.16
2024,October,Baga,Bakery,1.15,1.15,0
2024,October,Baga,Beverages,1.75,1.88,0.13
2024,October,Baga,Fruits,1.93,1.89,-0.04
2024,October,Baga,Groceries,11.46,11.67,0.21
2024,October,Baga,Milk Products,2.88,2.96,0.08
2024,October,Baga,Ready to eat,1.99,1.8,-0.19
2024,October,Baga,Spices,6,5.25,-0.75
2024,October,Baga,Vegetables,2.9,2.78,-0.12
2024,October,Porvorim,Bakery,1.16,1.12,-0.04
2024,October,Porvorim,Beverages,1.8,1.96,0.16
2024,October,Porvorim,Fruits,1.9,1.8,-0.1
2024,October,Porvorim,Groceries,10.85,11.49,0.64
2024,October,Porvorim,Milk Products,2.84,2.84,0
2024,October,Porvorim,Ready to eat,1.93,1.95,0.02
2024,October,Porvorim,Spices,5.53,5.44,-0.09
2024,October,Porvorim,Vegetables,2.63,2.86,0.23
2024,November,Panaji,Bakery,1.13,1.1,-0.03
2024,November,Panaji,Beverages,1.73,1.75,0.02
2024,November,Panaji,Fruits,1.95,1.87,-0.08
2024,November,Panaji,Groceries,11.94,11.75,-0.19
2024,November,Panaji,Milk Products,2.8,2.87,0.07
2024,November,Panaji,Ready to eat,1.98,1.93,-0.05
2024,November,Panaji,Spices,5.44,5.22,-0.22
2024,November,Panaji,Vegetables,2.98,2.81,-0.17
2024,November,Khorlim,Bakery,1.05,1.2,0.15
2024,November,Khorlim,Beverages,1.82,1.94,0.12
2024,November,Khorlim,Fruits,1.89,1.94,0.05
2024,November,Khorlim,Groceries,11.73,10.64,-1.09
2024,November,Khorlim,Milk Products,2.68,2.61,-0.07
2024,November,Khorlim,Ready to eat,1.83,1.97,0.14
2024,November,Khorlim,Spices,5.89,5.24,-0.65
2024,November,Khorlim,Vegetables,2.72,2.87,0.15
2024,November,KTC,Bakery,1.08,1.13,0.05
2024,November,KTC,Beverages,1.83,1.98,0.15
2024,November,KTC,Fruits,1.93,1.75,-0.18
2024,November,KTC,Groceries,10.67,10.8,0.13
2024,November,KTC,Milk Products,2.82,2.99,0.17
2024,November,KTC,Ready to eat,1.93,1.88,-0.05
2024,November,KTC,Spices,5.98,5.46,-0.52
2024,November,KTC,Vegetables,2.74,2.68,-0.06
2024,November,Margao,Bakery,1.11,1.07,-0.04
2024,November,Margao,Beverages,1.86,1.74,-0.12
2024,November,Margao,Fruits,1.76,2,0.24
2024,November,Margao,Groceries,11.2,10.68,-0.52
2024,November,Margao,Milk Products,2.85,2.71,-0.14
2024,November,Margao,Ready to eat,1.85,1.84,-0.01
2024,November,Margao,Spices,5.47,5.57,0.1
2024,November,Margao,Vegetables,2.75,2.78,0.03
2024,November,Siolim,Bakery,1.13,1.1,-0.03
2024,November,Siolim,Beverages,1.93,1.94,0.01
2024,November,Siolim,Fruits,1.87,1.84,-0.03
2024,November,Siolim,Groceries,11.52,10.95,-0.57
2024,November,Siolim,Milk Products,2.7,2.68,-0.02
2024,November,Siolim,Ready to eat,1.89,1.81,-0.08
2024,November,Siolim,Spices,5.7,5.35,-0.35
2024,November,Siolim,Vegetables,2.91,2.8,-0.11
2024,November,Baga,Bakery,1.15,1.13,-0.02
2024,November,Baga,Beverages,1.97,1.75,-0.22
2024,November,Baga,Fruits,1.91,1.9,-0.01
2024,November,Baga,Groceries,10.89,11.88,0.99
2024,November,Baga,Milk Products,2.61,2.83,0.22
2024,November,Baga,Ready to eat,1.99,1.9,-0.09
2024,November,Baga,Spices,5.28,5.76,0.48
2024,November,Baga,Vegetables,2.88,2.78,-0.1
2024,November,Porvorim,Bakery,1.07,1.16,0.09
2024,November,Porvorim,Beverages,1.8,1.84,0.04
2024,November,Porvorim,Fruits,1.79,1.9,0.11
2024,November,Porvorim,Groceries,11.62,11.3,-0.32
2024,November,Porvorim,Milk Products,2.76,2.99,0.23
2024,November,Porvorim,Ready to eat,1.73,1.77,0.04
2024,November,Porvorim,Spices,5.31,5.49,0.18
2024,November,Porvorim,Vegetables,2.67,2.95,0.28
2024,December,Panaji,Bakery,1.04,1.12,0.08
2024,December,Panaji,Beverages,1.85,1.77,-0.08
2024,December,Panaji,Fruits,1.92,1.91,-0.01
2024,December,Panaji,Groceries,11.27,10.7,-0.57
2024,December,Panaji,Milk Products,2.89,2.7,-0.19
2024,December,Panaji,Ready to eat,1.8,1.93,0.13
2024,December,Panaji,Spices,5.67,5.57,-0.1
2024,December,Panaji,Vegetables,2.63,2.93,0.3
2024,December,Khorlim,Bakery,1.11,1.11,0
2024,December,Khorlim,Beverages,1.9,1.91,0.01
2024,December,Khorlim,Fruits,1.91,1.81,-0.1
2024,December,Khorlim,Groceries,10.39,10.99,0.6
2024,December,Khorlim,Milk Products,2.8,2.78,-0.02
2024,December,Khorlim,Ready to eat,1.87,1.95,0.08
2024,December,Khorlim,Spices,5.6,5.36,-0.24
2024,December,Khorlim,Vegetables,2.67,2.94,0.27
2024,December,KTC,Bakery,1.05,1.05,0
2024,December,KTC,Beverages,2,1.91,-0.09
2024,December,KTC,Fruits,1.94,1.95,0.01
2024,December,KTC,Groceries,11.98,11.87,-0.11
2024,December,KTC,Milk Products,2.72,2.94,0.22
2024,December,KTC,Ready to eat,1.8,1.9,0.1
2024,December,KTC,Spices,5.68,5.91,0.23
2024,December,KTC,Vegetables,2.9,2.94,0.04
2024,December,Margao,Bakery,1.07,1.05,-0.02
2024,December,Margao,Beverages,1.96,1.87,-0.09
2024,December,Margao,Fruits,1.85,1.76,-0.09
2024,December,Margao,Groceries,11.91,10.88,-1.03
2024,December,Margao,Milk Products,2.96,2.84,-0.12
2024,December,Margao,Ready to eat,1.82,1.91,0.09
2024,December,Margao,Spices,5.39,5.95,0.56
2024,December,Margao,Vegetables,2.91,2.66,-0.25
2024,December,Siolim,Bakery,1.09,1.06,-0.03
2024,December,Siolim,Beverages,1.8,1.9,0.1
2024,December,Siolim,Fruits,1.89,1.75,-0.14
2024,December,Siolim,Groceries,10.68,11.52,0.84
2024,December,Siolim,Milk Products,2.71,2.84,0.13
2024,December,Siolim,Ready to eat,1.93,1.97,0.04
2024,December,Siolim,Spices,5.44,5.66,0.22
2024,December,Siolim,Vegetables,2.83,2.7,-0.13
2024,December,Baga,Bakery,1.12,1.11,-0.01
2024,December,Baga,Beverages,1.84,1.92,0.08
2024,December,Baga,Fruits,1.85,1.89,0.04
2024,December,Baga,Groceries,10.89,10.68,-0.21
2024,December,Baga,Milk Products,2.85,2.66,-0.19
2024,December,Baga,Ready to eat,1.89,1.91,0.02
2024,December,Baga,Spices,5.19,5.55,0.36
2024,December,Baga,Vegetables,2.97,2.67,-0.3
2024,December,Porvorim,Bakery,1.05,1.15,0.1
2024,December,Porvorim,Beverages,1.81,1.97,0.16
2024,December,Porvorim,Fruits,1.8,1.87,0.07
2024,December,Porvorim,Groceries,11.17,11.38,0.21
2024,December,Porvorim,Milk Products,2.68,2.94,0.26
2024,December,Porvorim,Ready to eat,1.83,1.84,0.01
2024,December,Porvorim,Spices,5.71,5.9,0.19
2024,December,Porvorim,Vegetables,2.67,2.75,0.08
