Outlet,Year,Month,Item Name,Selling Price,Cost Price,Selling Qty
Panaji,2023,January,Appam,140,44.8,465
Panaji,2023,January,Idiappam,125,41.25,301
Panaji,2023,January,Steamed Rice,85,26.35,222
Panaji,2023,January,Lemon Rice,65,20.15,441
Panaji,2023,January,Tomato Rice,115,36.8,142
Panaji,2023,January,Curd Rice,50,17.0,116
Panaji,2023,January,Sambar Rice,140,42.0,86
Panaji,2023,January,Bisibele Bath,140,46.2,77
Panaji,2023,January,Veg Pulao,115,39.1,81
Panaji,2023,January,Veg Kurma,150,48.0,469
Panaji,2023,January,Chapati Kurma,75,24.75,342
Panaji,2023,January,Parotta,120,37.2,152
Panaji,2023,January,Kothu Parotta,95,31.35,316
Panaji,2023,January,Chole Batura,55,17.05,321
Panaji,2023,January,Bhature,115,37.95,58
Panaji,2023,January,Pesarattu,50,16.0,28
Panaji,2023,January,Rava Idli,140,47.6,36
Panaji,2023,January,Medu Vada,65,20.15,383
Panaji,2023,January,Kharabath,110,35.2,216
Panaji,2023,January,Kichdi,115,34.5,200
Panaji,2023,January,Sagu Dosa,65,20.15,195
Panaji,2023,January,Benne Dosa,40,13.2,109
Panaji,2023,January,Veg Biryani,45,14.4,233
Panaji,2023,January,Tamarind Rice,55,17.05,476
Panaji,2023,January,Palak Dosa,50,15.0,498
Panaji,2023,January,Coconut Rice,95,30.4,485
Panaji,2023,January,Bun Dosa,100,32.0,405
Panaji,2023,January,Dahi Vada,145,46.4,194
Panaji,2023,January,Veg Sandwich,135,40.5,242
Panaji,2023,January,Tea,55,17.6,262
Panaji,2023,January,Coffee,95,31.35,420
Panaji,2023,January,Filter Coffee,130,42.9,263
Panaji,2023,January,Butter Dosa,85,26.35,289
Panaji,2023,January,Plain Dosa,80,25.6,124
Panaji,2023,January,Cheese Dosa,85,27.2,44
Panaji,2023,January,Garlic Dosa,90,30.6,478
Panaji,2023,January,Mysore Masala,50,16.5,404
Panaji,2023,January,Ghee Mysore Dosa,85,28.05,281
Panaji,2023,January,Podi Idli,50,16.0,145
Panaji,2023,January,Mini Idli,50,16.0,230
Panaji,2023,January,Idli Vada Combo,130,42.9,324
Panaji,2023,January,Dosa Vada Combo,50,15.5,460
Panaji,2023,January,Upma Pesarattu Combo,140,47.6,344
Panaji,2023,January,South Indian Meals,55,18.15,68
Panaji,2023,January,Veg Meals,90,30.6,209
Panaji,2023,January,Thali,130,40.3,131
Panaji,2023,January,Chapati,75,24.75,117
Panaji,2023,January,Phulka,130,41.6,145
Panaji,2023,January,Veg Curry,95,29.45,53
Panaji,2023,January,Dal Fry,125,40.0,493
Panaji,2023,January,Sambar,110,35.2,168
Panaji,2023,January,Rasam,55,18.15,458
Panaji,2023,January,Curd,100,33.0,397
Panaji,2023,January,Buttermilk,60,19.8,466
Panaji,2023,January,Lassi,105,33.6,62
Panaji,2023,January,Fresh Juice,40,12.4,441
Panaji,2023,January,Mango Lassi,140,47.6,422
Panaji,2023,January,Sweet Lassi,150,51.0,363
Panaji,2023,January,Jeera Rice,120,37.2,332
Panaji,2023,January,Boiled Rice,45,14.4,355
Panaji,2023,January,Steamed Veg,75,24.75,320
Panaji,2023,January,Veg Salad,45,13.95,248
Panaji,2023,January,Papad,110,33.0,240
Panaji,2023,January,Pickle,40,13.6,443
Panaji,2023,January,Chutney,75,22.5,410
Panaji,2023,January,Sambar Vada,140,44.8,429
Panaji,2023,January,Coconut Chutney,100,30.0,307
Panaji,2023,January,Mint Chutney,50,16.0,161
Panaji,2023,January,Tomato Chutney,95,29.45,184
Panaji,2023,January,Ginger Tea,135,44.55,121
Panaji,2023,January,Masala Tea,105,31.5,67
Panaji,2023,January,Lemon Tea,75,24.0,113
Panaji,2023,January,Soup,100,34.0,363
Panaji,2023,January,Tomato Soup,90,27.0,30
Panaji,2023,January,Veg Soup,95,31.35,249
Panaji,2023,January,Sweet Pongal,70,21.0,97
Panaji,2023,January,Dry Fruit Halwa,50,16.0,226
Panaji,2023,January,Gulab Jamun,65,20.15,415
Panaji,2023,January,Kesari,95,30.4,237
Panaji,2023,January,Payasam,40,12.4,405
Panaji,2023,February,Idli,80,26.4,454
Panaji,2023,February,Vada,145,46.4,229
Panaji,2023,February,Dosa,150,45.0,184
Panaji,2023,February,Masala Dosa,75,24.75,60
Panaji,2023,February,Onion Dosa,70,21.7,214
Panaji,2023,February,Set Dosa,60,18.0,375
Panaji,2023,February,Rava Dosa,90,28.8,291
Panaji,2023,February,Paneer Dosa,65,21.45,373
Panaji,2023,February,Ghee Roast,110,34.1,355
Panaji,2023,February,Uttapam,125,40.0,160
Panaji,2023,February,Onion Uttapam,40,12.4,129
Panaji,2023,February,Tomato Uttapam,45,13.5,60
Panaji,2023,February,Pongal,55,18.7,498
Panaji,2023,February,Upma,80,24.0,285
Panaji,2023,February,Poori Bhaji,115,39.1,493
Panaji,2023,February,Kesari Bath,120,39.6,245
Panaji,2023,February,Mini Tiffin,130,41.6,405
Panaji,2023,February,Ghee Idli,65,19.5,220
Panaji,2023,February,Ragi Dosa,45,13.5,243
Panaji,2023,February,Neer Dosa,135,41.85,359
Panaji,2023,February,Appam,140,43.4,486
Panaji,2023,February,Idiappam,125,38.75,347
Panaji,2023,February,Steamed Rice,85,27.2,300
Panaji,2023,February,Lemon Rice,65,20.8,297
Panaji,2023,February,Tomato Rice,115,35.65,261
Panaji,2023,February,Curd Rice,50,16.5,159
Panaji,2023,February,Sambar Rice,140,43.4,281
Panaji,2023,February,Bisibele Bath,140,44.8,77
Panaji,2023,February,Veg Pulao,115,35.65,316
Panaji,2023,February,Veg Kurma,150,45.0,298
Panaji,2023,February,Chapati Kurma,75,23.25,114
Panaji,2023,February,Parotta,120,38.4,439
Panaji,2023,February,Kothu Parotta,95,28.5,189
Panaji,2023,February,Chole Batura,55,17.05,322
Panaji,2023,February,Bhature,115,35.65,260
Panaji,2023,February,Pesarattu,50,16.0,446
Panaji,2023,February,Rava Idli,140,46.2,399
Panaji,2023,February,Medu Vada,65,21.45,455
Panaji,2023,February,Kharabath,110,36.3,70
Panaji,2023,February,Kichdi,115,39.1,401
Panaji,2023,February,Sagu Dosa,65,20.8,468
Panaji,2023,February,Benne Dosa,40,12.8,334
Panaji,2023,February,Veg Biryani,45,14.4,296
Panaji,2023,February,Tamarind Rice,55,16.5,52
Panaji,2023,February,Palak Dosa,50,16.0,202
Panaji,2023,February,Coconut Rice,95,31.35,161
Panaji,2023,February,Bun Dosa,100,34.0,75
Panaji,2023,February,Dahi Vada,145,46.4,354
Panaji,2023,February,Veg Sandwich,135,41.85,138
Panaji,2023,February,Tea,55,18.15,124
Panaji,2023,February,Coffee,95,29.45,187
Panaji,2023,February,Filter Coffee,130,44.2,130
Panaji,2023,February,Butter Dosa,85,26.35,106
Panaji,2023,February,Plain Dosa,80,26.4,141
Panaji,2023,February,Cheese Dosa,85,28.05,150
Panaji,2023,February,Garlic Dosa,90,29.7,214
Panaji,2023,February,Mysore Masala,50,15.5,206
Panaji,2023,February,Ghee Mysore Dosa,85,25.5,248
Panaji,2023,February,Podi Idli,50,15.0,172
Panaji,2023,February,Mini Idli,50,17.0,195
Panaji,2023,February,Idli Vada Combo,130,39.0,115
Panaji,2023,February,Dosa Vada Combo,50,16.5,276
Panaji,2023,February,Upma Pesarattu Combo,140,44.8,197
Panaji,2023,February,South Indian Meals,55,18.15,31
Panaji,2023,February,Veg Meals,90,29.7,484
Panaji,2023,February,Thali,130,40.3,187
Panaji,2023,February,Chapati,75,22.5,85
Panaji,2023,February,Phulka,130,44.2,110
Panaji,2023,February,Veg Curry,95,31.35,362
Panaji,2023,February,Dal Fry,125,38.75,24
Panaji,2023,February,Sambar,110,34.1,490
Panaji,2023,February,Rasam,55,17.6,130
Panaji,2023,February,Curd,100,32.0,279
Panaji,2023,February,Buttermilk,60,19.8,478
Panaji,2023,February,Lassi,105,32.55,325
Panaji,2023,February,Fresh Juice,40,12.0,386
Panaji,2023,February,Mango Lassi,140,47.6,245
Panaji,2023,February,Sweet Lassi,150,49.5,453
Panaji,2023,February,Jeera Rice,120,38.4,220
Panaji,2023,February,Boiled Rice,45,14.4,403
Panaji,2023,February,Steamed Veg,75,24.0,101
Panaji,2023,February,Veg Salad,45,15.3,346
Panaji,2023,February,Papad,110,35.2,168
Panaji,2023,February,Pickle,40,12.0,264
Panaji,2023,February,Chutney,75,23.25,301
Panaji,2023,February,Sambar Vada,140,44.8,43
Panaji,2023,February,Coconut Chutney,100,33.0,413
Panaji,2023,February,Mint Chutney,50,17.0,440
Panaji,2023,February,Tomato Chutney,95,30.4,341
Panaji,2023,February,Ginger Tea,135,41.85,70
Panaji,2023,February,Masala Tea,105,34.65,155
Panaji,2023,February,Lemon Tea,75,24.0,99
Panaji,2023,February,Soup,100,32.0,330
Panaji,2023,February,Tomato Soup,90,30.6,236
Panaji,2023,February,Veg Soup,95,32.3,164
Panaji,2023,February,Sweet Pongal,70,22.4,61
Panaji,2023,February,Dry Fruit Halwa,50,17.0,228
Panaji,2023,February,Gulab Jamun,65,21.45,130
Panaji,2023,February,Kesari,95,29.45,28
Panaji,2023,February,Payasam,40,13.6,252
Panaji,2023,March,Idli,80,24.8,135
Panaji,2023,March,Vada,145,47.85,50
Panaji,2023,March,Dosa,150,49.5,449
Panaji,2023,March,Masala Dosa,75,25.5,248
Panaji,2023,March,Onion Dosa,70,23.1,257
Panaji,2023,March,Set Dosa,60,19.8,400
Panaji,2023,March,Rava Dosa,90,28.8,444
Panaji,2023,March,Paneer Dosa,65,20.15,142
Panaji,2023,March,Ghee Roast,110,37.4,164
Panaji,2023,March,Uttapam,125,42.5,311
Panaji,2023,March,Onion Uttapam,40,13.2,403
Panaji,2023,March,Tomato Uttapam,45,13.95,86
Panaji,2023,March,Pongal,55,17.05,254
Panaji,2023,March,Upma,80,25.6,481
Panaji,2023,March,Poori Bhaji,115,35.65,246
Panaji,2023,March,Kesari Bath,120,38.4,263
Panaji,2023,March,Mini Tiffin,130,39.0,174
Panaji,2023,March,Ghee Idli,65,19.5,369
Panaji,2023,March,Ragi Dosa,45,14.85,147
Panaji,2023,March,Neer Dosa,135,41.85,416
Panaji,2023,March,Appam,140,42.0,428
Panaji,2023,March,Idiappam,125,41.25,204
Panaji,2023,March,Steamed Rice,85,26.35,201
Panaji,2023,March,Lemon Rice,65,22.1,491
Panaji,2023,March,Tomato Rice,115,36.8,497
Panaji,2023,March,Curd Rice,50,16.0,134
Panaji,2023,March,Sambar Rice,140,46.2,264
Panaji,2023,March,Bisibele Bath,140,46.2,162
Panaji,2023,March,Veg Pulao,115,34.5,463
Panaji,2023,March,Veg Kurma,150,51.0,74
Panaji,2023,March,Chapati Kurma,75,25.5,253
Panaji,2023,March,Parotta,120,37.2,364
Panaji,2023,March,Kothu Parotta,95,29.45,321
Panaji,2023,March,Chole Batura,55,18.7,213
Panaji,2023,March,Bhature,115,35.65,290
Panaji,2023,March,Pesarattu,50,15.5,275
Panaji,2023,March,Rava Idli,140,47.6,347
Panaji,2023,March,Medu Vada,65,20.15,92
Panaji,2023,March,Kharabath,110,35.2,226
Panaji,2023,March,Kichdi,115,36.8,169
Panaji,2023,March,Sagu Dosa,65,21.45,374
Panaji,2023,March,Benne Dosa,40,12.4,451
Panaji,2023,March,Veg Biryani,45,14.85,45
Panaji,2023,March,Tamarind Rice,55,17.05,416
Panaji,2023,March,Palak Dosa,50,17.0,377
Panaji,2023,March,Coconut Rice,95,29.45,27
Panaji,2023,March,Bun Dosa,100,30.0,456
Panaji,2023,March,Dahi Vada,145,47.85,163
Panaji,2023,March,Veg Sandwich,135,43.2,153
Panaji,2023,March,Tea,55,18.7,135
Panaji,2023,March,Coffee,95,32.3,76
Panaji,2023,March,Filter Coffee,130,41.6,115
Panaji,2023,March,Butter Dosa,85,25.5,188
Panaji,2023,March,Plain Dosa,80,24.0,148
Panaji,2023,March,Cheese Dosa,85,27.2,271
Panaji,2023,March,Garlic Dosa,90,29.7,24
Panaji,2023,March,Mysore Masala,50,16.0,462
Panaji,2023,March,Ghee Mysore Dosa,85,26.35,486
Panaji,2023,March,Podi Idli,50,16.5,385
Panaji,2023,March,Mini Idli,50,16.0,110
Panaji,2023,March,Idli Vada Combo,130,42.9,108
Panaji,2023,March,Dosa Vada Combo,50,15.5,40
Panaji,2023,March,Upma Pesarattu Combo,140,46.2,179
Panaji,2023,March,South Indian Meals,55,17.05,318
Panaji,2023,March,Veg Meals,90,29.7,99
Panaji,2023,March,Thali,130,42.9,483
Panaji,2023,March,Chapati,75,24.75,413
Panaji,2023,March,Phulka,130,44.2,112
Panaji,2023,March,Veg Curry,95,30.4,400
Panaji,2023,March,Dal Fry,125,38.75,77
Panaji,2023,March,Sambar,110,33.0,311
Panaji,2023,March,Rasam,55,18.7,159
Panaji,2023,March,Curd,100,30.0,494
Panaji,2023,March,Buttermilk,60,19.2,365
Panaji,2023,March,Lassi,105,34.65,380
Panaji,2023,March,Fresh Juice,40,12.4,480
Panaji,2023,March,Mango Lassi,140,44.8,221
Panaji,2023,March,Sweet Lassi,150,48.0,94
Panaji,2023,March,Jeera Rice,120,38.4,289
Panaji,2023,March,Boiled Rice,45,13.5,108
Panaji,2023,March,Steamed Veg,75,24.75,126
Panaji,2023,March,Veg Salad,45,13.95,214
Panaji,2023,March,Papad,110,34.1,192
Panaji,2023,March,Pickle,40,12.4,62
Panaji,2023,March,Chutney,75,24.0,475
Panaji,2023,March,Sambar Vada,140,43.4,303
Panaji,2023,March,Coconut Chutney,100,32.0,379
Panaji,2023,March,Mint Chutney,50,15.5,486
Panaji,2023,March,Tomato Chutney,95,31.35,441
Panaji,2023,March,Ginger Tea,135,44.55,78
Panaji,2023,March,Masala Tea,105,33.6,144
Panaji,2023,March,Lemon Tea,75,23.25,469
Panaji,2023,March,Soup,100,34.0,307
Panaji,2023,March,Tomato Soup,90,29.7,57
Panaji,2023,March,Veg Soup,95,31.35,298
Panaji,2023,March,Sweet Pongal,70,23.1,205
Panaji,2023,March,Dry Fruit Halwa,50,16.0,475
Panaji,2023,March,Gulab Jamun,65,20.8,241
Panaji,2023,March,Kesari,95,28.5,174
Panaji,2023,March,Payasam,40,12.8,400
Panaji,2023,April,Idli,80,24.0,121
Panaji,2023,April,Vada,145,49.3,35
Panaji,2023,April,Dosa,150,46.5,274
Panaji,2023,April,Masala Dosa,75,22.5,337
Panaji,2023,April,Onion Dosa,70,22.4,89
Panaji,2023,April,Set Dosa,60,18.6,342
Panaji,2023,April,Rava Dosa,90,28.8,277
Panaji,2023,April,Paneer Dosa,65,20.8,160
Panaji,2023,April,Ghee Roast,110,37.4,194
Panaji,2023,April,Uttapam,125,41.25,316
Panaji,2023,April,Onion Uttapam,40,13.2,203
Panaji,2023,April,Tomato Uttapam,45,14.4,276
Panaji,2023,April,Pongal,55,18.15,428
Panaji,2023,April,Upma,80,24.8,47
Panaji,2023,April,Poori Bhaji,115,35.65,244
Panaji,2023,April,Kesari Bath,120,37.2,269
Panaji,2023,April,Mini Tiffin,130,40.3,20
Panaji,2023,April,Ghee Idli,65,20.8,378
Panaji,2023,April,Ragi Dosa,45,15.3,229
Panaji,2023,April,Neer Dosa,135,41.85,296
Panaji,2023,April,Appam,140,44.8,494
Panaji,2023,April,Idiappam,125,37.5,143
Panaji,2023,April,Steamed Rice,85,28.05,359
Panaji,2023,April,Lemon Rice,65,19.5,247
Panaji,2023,April,Tomato Rice,115,36.8,406
Panaji,2023,April,Curd Rice,50,15.5,282
Panaji,2023,April,Sambar Rice,140,46.2,130
Panaji,2023,April,Bisibele Bath,140,46.2,497
Panaji,2023,April,Veg Pulao,115,34.5,173
Panaji,2023,April,Veg Kurma,150,48.0,170
Panaji,2023,April,Chapati Kurma,75,23.25,272
Panaji,2023,April,Parotta,120,38.4,407
Panaji,2023,April,Kothu Parotta,95,30.4,155
Panaji,2023,April,Chole Batura,55,18.7,227
Panaji,2023,April,Bhature,115,36.8,252
Panaji,2023,April,Pesarattu,50,16.5,128
Panaji,2023,April,Rava Idli,140,47.6,381
Panaji,2023,April,Medu Vada,65,20.15,398
Panaji,2023,April,Kharabath,110,37.4,352
Panaji,2023,April,Kichdi,115,35.65,249
Panaji,2023,April,Sagu Dosa,65,20.15,120
Panaji,2023,April,Benne Dosa,40,13.2,134
Panaji,2023,April,Veg Biryani,45,13.95,287
Panaji,2023,April,Tamarind Rice,55,17.6,282
Panaji,2023,April,Palak Dosa,50,17.0,87
Panaji,2023,April,Coconut Rice,95,29.45,226
Panaji,2023,April,Bun Dosa,100,33.0,365
Panaji,2023,April,Dahi Vada,145,44.95,130
Panaji,2023,April,Veg Sandwich,135,45.9,297
Panaji,2023,April,Tea,55,17.6,317
Panaji,2023,April,Coffee,95,31.35,498
Panaji,2023,April,Filter Coffee,130,42.9,423
Panaji,2023,April,Butter Dosa,85,26.35,432
Panaji,2023,April,Plain Dosa,80,27.2,63
Panaji,2023,April,Cheese Dosa,85,27.2,63
Panaji,2023,April,Garlic Dosa,90,27.9,305
Panaji,2023,April,Mysore Masala,50,15.5,491
Panaji,2023,April,Ghee Mysore Dosa,85,28.05,85
Panaji,2023,April,Podi Idli,50,15.5,439
Panaji,2023,April,Mini Idli,50,17.0,86
Panaji,2023,April,Idli Vada Combo,130,44.2,25
Panaji,2023,April,Dosa Vada Combo,50,17.0,319
Panaji,2023,April,Upma Pesarattu Combo,140,44.8,398
Panaji,2023,April,South Indian Meals,55,17.6,495
Panaji,2023,April,Veg Meals,90,27.9,483
Panaji,2023,April,Thali,130,40.3,471
Panaji,2023,April,Chapati,75,25.5,439
Panaji,2023,April,Phulka,130,42.9,435
Panaji,2023,April,Veg Curry,95,32.3,55
Panaji,2023,April,Dal Fry,125,40.0,81
Panaji,2023,April,Sambar,110,34.1,224
Panaji,2023,April,Rasam,55,17.05,406
Panaji,2023,April,Curd,100,34.0,245
Panaji,2023,April,Buttermilk,60,18.6,223
Panaji,2023,April,Lassi,105,31.5,134
Panaji,2023,April,Fresh Juice,40,12.4,199
Panaji,2023,April,Mango Lassi,140,46.2,180
Panaji,2023,April,Sweet Lassi,150,49.5,87
Panaji,2023,April,Jeera Rice,120,39.6,212
Panaji,2023,April,Boiled Rice,45,13.95,55
Panaji,2023,April,Steamed Veg,75,22.5,186
Panaji,2023,April,Veg Salad,45,14.4,191
Panaji,2023,April,Papad,110,35.2,205
Panaji,2023,April,Pickle,40,13.2,217
Panaji,2023,April,Chutney,75,25.5,90
Panaji,2023,April,Sambar Vada,140,46.2,406
Panaji,2023,April,Coconut Chutney,100,33.0,89
Panaji,2023,April,Mint Chutney,50,15.5,481
Panaji,2023,April,Tomato Chutney,95,31.35,480
Panaji,2023,April,Ginger Tea,135,43.2,180
Panaji,2023,April,Masala Tea,105,33.6,201
Panaji,2023,April,Lemon Tea,75,24.75,247
Panaji,2023,April,Soup,100,32.0,158
Panaji,2023,April,Tomato Soup,90,27.9,227
Panaji,2023,April,Veg Soup,95,30.4,243
Panaji,2023,April,Sweet Pongal,70,22.4,319
Panaji,2023,April,Dry Fruit Halwa,50,17.0,337
Panaji,2023,April,Gulab Jamun,65,20.15,54
Panaji,2023,April,Kesari,95,32.3,404
Panaji,2023,April,Payasam,40,12.0,207
Panaji,2023,May,Idli,80,26.4,240
Panaji,2023,May,Vada,145,46.4,90
Panaji,2023,May,Dosa,150,48.0,356
Panaji,2023,May,Masala Dosa,75,25.5,432
Panaji,2023,May,Onion Dosa,70,23.1,79
Panaji,2023,May,Set Dosa,60,18.0,80
Panaji,2023,May,Rava Dosa,90,29.7,284
Panaji,2023,May,Paneer Dosa,65,21.45,324
Panaji,2023,May,Ghee Roast,110,34.1,152
Panaji,2023,May,Uttapam,125,37.5,422
Panaji,2023,May,Onion Uttapam,40,12.4,390
Panaji,2023,May,Tomato Uttapam,45,14.4,384
Panaji,2023,May,Pongal,55,17.6,364
Panaji,2023,May,Upma,80,25.6,251
Panaji,2023,May,Poori Bhaji,115,36.8,270
Panaji,2023,May,Kesari Bath,120,36.0,413
Panaji,2023,May,Mini Tiffin,130,44.2,387
Panaji,2023,May,Ghee Idli,65,19.5,78
Panaji,2023,May,Ragi Dosa,45,14.85,200
Panaji,2023,May,Neer Dosa,135,41.85,482
Panaji,2023,May,Appam,140,47.6,292
Panaji,2023,May,Idiappam,125,41.25,290
Panaji,2023,May,Steamed Rice,85,28.9,71
Panaji,2023,May,Lemon Rice,65,20.8,216
Panaji,2023,May,Tomato Rice,115,36.8,131
Panaji,2023,May,Curd Rice,50,16.0,285
Panaji,2023,May,Sambar Rice,140,44.8,155
Panaji,2023,May,Bisibele Bath,140,44.8,193
Panaji,2023,May,Veg Pulao,115,37.95,277
Panaji,2023,May,Veg Kurma,150,49.5,289
Panaji,2023,May,Chapati Kurma,75,22.5,277
Panaji,2023,May,Parotta,120,39.6,114
Panaji,2023,May,Kothu Parotta,95,29.45,454
Panaji,2023,May,Chole Batura,55,16.5,34
Panaji,2023,May,Bhature,115,37.95,211
Panaji,2023,May,Pesarattu,50,16.5,255
Panaji,2023,May,Rava Idli,140,42.0,60
Panaji,2023,May,Medu Vada,65,20.15,144
Panaji,2023,May,Kharabath,110,35.2,376
Panaji,2023,May,Kichdi,115,36.8,139
Panaji,2023,May,Sagu Dosa,65,20.15,226
Panaji,2023,May,Benne Dosa,40,12.4,135
Panaji,2023,May,Veg Biryani,45,14.85,235
Panaji,2023,May,Tamarind Rice,55,16.5,100
Panaji,2023,May,Palak Dosa,50,15.5,232
Panaji,2023,May,Coconut Rice,95,29.45,372
Panaji,2023,May,Bun Dosa,100,33.0,129
Panaji,2023,May,Dahi Vada,145,47.85,77
Panaji,2023,May,Veg Sandwich,135,43.2,413
Panaji,2023,May,Tea,55,17.6,173
Panaji,2023,May,Coffee,95,29.45,179
Panaji,2023,May,Filter Coffee,130,42.9,412
Panaji,2023,May,Butter Dosa,85,26.35,411
Panaji,2023,May,Plain Dosa,80,27.2,234
Panaji,2023,May,Cheese Dosa,85,28.05,213
Panaji,2023,May,Garlic Dosa,90,28.8,218
Panaji,2023,May,Mysore Masala,50,17.0,48
Panaji,2023,May,Ghee Mysore Dosa,85,27.2,229
Panaji,2023,May,Podi Idli,50,15.5,307
Panaji,2023,May,Mini Idli,50,16.5,123
Panaji,2023,May,Idli Vada Combo,130,42.9,30
Panaji,2023,May,Dosa Vada Combo,50,16.0,438
Panaji,2023,May,Upma Pesarattu Combo,140,46.2,90
Panaji,2023,May,South Indian Meals,55,17.05,37
Panaji,2023,May,Veg Meals,90,30.6,186
Panaji,2023,May,Thali,130,40.3,275
Panaji,2023,May,Chapati,75,22.5,140
Panaji,2023,May,Phulka,130,44.2,233
Panaji,2023,May,Veg Curry,95,32.3,391
Panaji,2023,May,Dal Fry,125,41.25,202
Panaji,2023,May,Sambar,110,35.2,177
Panaji,2023,May,Rasam,55,17.6,272
Panaji,2023,May,Curd,100,33.0,64
Panaji,2023,May,Buttermilk,60,19.8,237
Panaji,2023,May,Lassi,105,31.5,211
Panaji,2023,May,Fresh Juice,40,12.0,144
Panaji,2023,May,Mango Lassi,140,46.2,163
Panaji,2023,May,Sweet Lassi,150,49.5,142
Panaji,2023,May,Jeera Rice,120,38.4,332
Panaji,2023,May,Boiled Rice,45,14.4,433
Panaji,2023,May,Steamed Veg,75,24.75,388
Panaji,2023,May,Veg Salad,45,13.5,135
Panaji,2023,May,Papad,110,36.3,462
Panaji,2023,May,Pickle,40,13.2,446
Panaji,2023,May,Chutney,75,25.5,361
Panaji,2023,May,Sambar Vada,140,46.2,157
Panaji,2023,May,Coconut Chutney,100,32.0,97
Panaji,2023,May,Mint Chutney,50,16.5,475
Panaji,2023,May,Tomato Chutney,95,28.5,433
Panaji,2023,May,Ginger Tea,135,41.85,417
Panaji,2023,May,Masala Tea,105,33.6,118
Panaji,2023,May,Lemon Tea,75,25.5,295
Panaji,2023,May,Soup,100,32.0,259
Panaji,2023,May,Tomato Soup,90,29.7,415
Panaji,2023,May,Veg Soup,95,30.4,487
Panaji,2023,May,Sweet Pongal,70,21.7,251
Panaji,2023,May,Dry Fruit Halwa,50,16.5,301
Panaji,2023,May,Gulab Jamun,65,19.5,65
Panaji,2023,May,Kesari,95,28.5,412
Panaji,2023,May,Payasam,40,12.0,119
Panaji,2023,June,Idli,80,24.8,122
Panaji,2023,June,Vada,145,49.3,179
Panaji,2023,June,Dosa,150,45.0,133
Panaji,2023,June,Masala Dosa,75,24.75,50
Panaji,2023,June,Onion Dosa,70,23.1,497
Panaji,2023,June,Set Dosa,60,18.6,101
Panaji,2023,June,Rava Dosa,90,27.0,259
Panaji,2023,June,Paneer Dosa,65,20.15,176
Panaji,2023,June,Ghee Roast,110,35.2,476
Panaji,2023,June,Uttapam,125,40.0,408
Panaji,2023,June,Onion Uttapam,40,13.6,22
Panaji,2023,June,Tomato Uttapam,45,15.3,476
Panaji,2023,June,Pongal,55,17.05,52
Panaji,2023,June,Upma,80,27.2,407
Panaji,2023,June,Poori Bhaji,115,35.65,61
Panaji,2023,June,Kesari Bath,120,39.6,79
Panaji,2023,June,Mini Tiffin,130,41.6,162
Panaji,2023,June,Ghee Idli,65,22.1,434
Panaji,2023,June,Ragi Dosa,45,14.85,417
Panaji,2023,June,Neer Dosa,135,43.2,38
Panaji,2023,June,Appam,140,46.2,410
Panaji,2023,June,Idiappam,125,41.25,324
Panaji,2023,June,Steamed Rice,85,26.35,241
Panaji,2023,June,Lemon Rice,65,20.15,82
Panaji,2023,June,Tomato Rice,115,37.95,495
Panaji,2023,June,Curd Rice,50,17.0,403
Panaji,2023,June,Sambar Rice,140,46.2,123
Panaji,2023,June,Bisibele Bath,140,43.4,200
Panaji,2023,June,Veg Pulao,115,35.65,148
