Date,Location,Total Sales,Swiggy,Zomato,Card Sales,UPI,Dineout,Zomato Pro,Expenses,Expected Cash Sales,Actual Cash Sales,Year,Month
11-08-2024 00:00,Margao,149514,33861,35107,18661,9859,4123,4032,8917,34954,34096,2024,August
11-08-2024 00:00,Panaji,183788,33953,38803,12237,15854,4255,1535,9621,67530,67670,2024,August
11-08-2024 00:00,Porvorim,128755,33486,35220,17764,19564,2863,2846,7368,9644,10345,2024,August
11-08-2024 00:00,Siolim,193050,33494,36464,5618,17934,3801,1894,8045,85800,85000,2024,August
12-08-2024 00:00,Baga,120441,32233,30286,11273,12681,3103,1454,7968,21443,21431,2024,August
12-08-2024 00:00,KTC,171916,34481,36351,17683,17378,3257,4679,5892,52195,51321,2024,August
12-08-2024 00:00,Khorlim,172912,28973,32168,16184,18544,2226,1672,5654,67491,67108,2024,August
12-08-2024 00:00,Margao,114045,30810,36010,19056,12888,2734,2552,7661,2334,3214,2024,August
12-08-2024 00:00,Panaji,188865,27594,39827,6939,11126,3985,2108,8848,88438,87742,2024,August
12-08-2024 00:00,Porvorim,113615,32162,36203,9134,7375,3359,4873,5613,14896,14654,2024,August
12-08-2024 00:00,Siolim,166120,31277,31897,17163,13843,2360,1200,8935,59445,58659,2024,August
13-08-2024 00:00,Baga,168627,31541,36650,6722,18241,3602,1406,7741,62724,62166,2024,August
13-08-2024 00:00,KTC,150403,30711,33221,16532,10434,4462,2514,7682,44847,45557,2024,August
13-08-2024 00:00,Khorlim,116794,30142,39150,15418,16551,1679,3105,5089,5660,4708,2024,August
13-08-2024 00:00,Margao,176253,28435,30208,18562,14790,1105,4870,5764,72519,72937,2024,August
13-08-2024 00:00,Panaji,158616,26878,32904,18757,6306,4887,1705,9180,57999,57811,2024,August
13-08-2024 00:00,Porvorim,110879,30600,30557,16974,14108,4053,1166,9746,3675,4074,2024,August
13-08-2024 00:00,Siolim,177976,27910,37001,8994,8962,4503,4586,9626,76394,77226,2024,August
14-08-2024 00:00,Baga,167324,34732,35855,8432,17702,3177,2081,8790,56555,56434,2024,August
14-08-2024 00:00,KTC,147931,28481,33502,9284,18914,3431,2239,8812,43268,42395,2024,August
14-08-2024 00:00,Khorlim,112892,34954,30810,8276,14553,4185,2970,6721,10423,9947,2024,August
14-08-2024 00:00,Margao,118004,25843,36807,16008,15074,1288,4716,8005,10263,10125,2024,August
14-08-2024 00:00,Panaji,145608,28192,36173,9994,11426,3554,4590,9997,41682,42512,2024,August
14-08-2024 00:00,Porvorim,178215,31719,34589,19127,8546,2839,1593,5444,74358,75108,2024,August
14-08-2024 00:00,Siolim,183718,27344,38950,10881,12402,4187,3626,8348,77980,78865,2024,August
15-08-2024 00:00,Baga,121236,32153,34019,5089,9601,3821,3436,9758,23359,24266,2024,August
15-08-2024 00:00,KTC,113470,26803,35750,19925,12805,2648,1885,7865,5789,5649,2024,August
15-08-2024 00:00,Khorlim,115933,25589,36812,9565,19504,4921,1013,6389,12140,11766,2024,August
15-08-2024 00:00,Margao,149500,34616,35299,17602,8942,2059,1296,9826,39860,40563,2024,August
15-08-2024 00:00,Panaji,106839,27922,31789,7291,12244,3690,2099,8178,13626,13582,2024,August
15-08-2024 00:00,Porvorim,121735,25060,39787,6680,8186,4494,1706,6064,29758,29552,2024,August
15-08-2024 00:00,Siolim,108107,27696,39178,10656,7847,3457,2641,8180,8452,8304,2024,August
16-08-2024 00:00,Baga,111302,26598,33407,16159,12351,2386,4664,5251,10486,9920,2024,August
16-08-2024 00:00,KTC,169125,28572,38306,8443,11998,1916,4959,7454,67477,67112,2024,August
16-08-2024 00:00,Khorlim,162036,31195,39018,6658,14839,1284,4443,9891,54708,55623,2024,August
16-08-2024 00:00,Margao,165699,30660,35022,6093,6051,1253,4123,7978,74519,73684,2024,August
16-08-2024 00:00,Panaji,187584,30796,38688,14791,17991,1218,2387,9245,72468,71629,2024,August
16-08-2024 00:00,Porvorim,147365,32141,34438,15047,7065,2779,1662,7129,47104,46502,2024,August
16-08-2024 00:00,Siolim,123694,25571,39564,19309,15890,2222,4540,5099,11499,11816,2024,August
17-08-2024 00:00,Baga,198685,31171,37070,7803,9506,4982,3331,8391,96431,95453,2024,August
17-08-2024 00:00,KTC,198468,28607,35314,15543,12431,1797,4450,7542,92784,92495,2024,August
17-08-2024 00:00,Khorlim,143891,25747,36300,13770,17563,4308,2827,5075,38301,39169,2024,August
17-08-2024 00:00,Margao,116916,27873,37922,15373,13837,2461,4742,8901,5807,5255,2024,August
17-08-2024 00:00,Panaji,165702,29182,34507,17154,13919,4169,3329,8337,55105,55696,2024,August
17-08-2024 00:00,Porvorim,111331,32014,37222,11633,12152,1247,3950,9975,3138,2842,2024,August
17-08-2024 00:00,Siolim,141708,34569,37758,15357,8629,1394,4609,9346,30046,30266,2024,August
18-08-2024 00:00,Baga,155211,29171,34724,16809,10025,3457,1789,5486,53750,54522,2024,August
18-08-2024 00:00,KTC,110118,34440,30907,8693,16718,4524,1449,9191,4196,3699,2024,August
18-08-2024 00:00,Khorlim,156921,25313,32144,10236,8590,2660,4386,9492,64100,64880,2024,August
18-08-2024 00:00,Margao,189356,30609,37932,14708,13553,2101,2818,5214,82421,83249,2024,August
18-08-2024 00:00,Panaji,192467,25098,39113,13736,14670,4665,2652,5722,86811,85900,2024,August
18-08-2024 00:00,Porvorim,195465,26048,33284,11497,17247,2123,1689,9688,93889,93515,2024,August
18-08-2024 00:00,Siolim,183506,32860,33964,8277,5334,3374,4410,7227,88060,88196,2024,August
19-08-2024 00:00,Baga,182976,32532,38596,12420,18870,3521,1189,9821,66027,65886,2024,August
19-08-2024 00:00,KTC,191138,31129,31874,11057,6318,3254,2813,8359,96334,96538,2024,August
19-08-2024 00:00,Khorlim,120070,27256,35441,7854,8197,4567,2555,5130,29070,29434,2024,August
19-08-2024 00:00,Margao,147803,29305,30748,19702,12259,4785,3642,5687,41675,40806,2024,August
19-08-2024 00:00,Panaji,182498,34197,31334,12565,12001,1365,1310,8805,80921,80380,2024,August
19-08-2024 00:00,Porvorim,164496,34365,33427,12183,18308,1928,1365,9664,53256,53042,2024,August
19-08-2024 00:00,Siolim,141864,25877,35159,15323,19263,4932,4905,5536,30869,30347,2024,August
20-08-2024 00:00,Baga,142169,30447,37380,9394,18010,3896,4694,5092,33256,32947,2024,August
20-08-2024 00:00,KTC,167716,33504,35321,6792,17710,4006,1432,6394,62557,61826,2024,August
20-08-2024 00:00,Khorlim,123353,32869,33655,10992,14611,3428,3864,6375,17559,17195,2024,August
20-08-2024 00:00,Margao,145016,27518,34160,15305,7267,1436,3559,6244,49527,50312,2024,August
20-08-2024 00:00,Panaji,141490,31097,37549,15858,14124,2229,1732,5521,33380,33483,2024,August
20-08-2024 00:00,Porvorim,131674,30189,30559,12344,15928,2552,3008,6294,30800,31705,2024,August
20-08-2024 00:00,Siolim,113524,30018,39781,12794,11483,4387,3278,9138,2645,2662,2024,August
21-08-2024 00:00,Baga,153772,27052,35147,10788,15261,3888,4481,8718,48437,49340,2024,August
21-08-2024 00:00,KTC,187219,26058,32723,15951,6035,2458,1404,9109,93481,92484,2024,August
21-08-2024 00:00,Khorlim,105562,26359,36098,11682,6073,1069,4334,9224,10723,10694,2024,August
21-08-2024 00:00,Margao,118986,26672,36745,8310,10892,3404,2485,9369,21109,20810,2024,August
21-08-2024 00:00,Panaji,127350,34754,30375,19507,8479,2405,3357,7685,20788,20096,2024,August
21-08-2024 00:00,Porvorim,199988,27429,32872,16007,11928,2614,4110,9667,95361,95373,2024,August
21-08-2024 00:00,Siolim,123740,31800,37626,19910,11138,4053,4369,7774,7070,7139,2024,August
22-08-2024 00:00,Baga,163685,33863,36252,7069,9282,2753,2347,8809,63310,62429,2024,August
22-08-2024 00:00,KTC,155145,25503,33848,18144,13580,1645,3773,5650,53002,53621,2024,August
22-08-2024 00:00,Khorlim,100825,25551,35341,9448,10172,3491,2392,5943,8487,7915,2024,August
22-08-2024 00:00,Margao,108727,30735,31151,13349,13973,1396,3463,8243,6417,5870,2024,August
22-08-2024 00:00,Panaji,168939,33790,35267,10035,14776,3932,1245,8143,61751,61887,2024,August
22-08-2024 00:00,Porvorim,166319,26414,33238,10533,19711,4272,4105,9012,59034,59292,2024,August
22-08-2024 00:00,Siolim,172435,29495,34188,10322,6798,2861,4191,5179,79401,78618,2024,August
23-08-2024 00:00,Baga,170474,34025,33149,7418,5989,4568,2160,9512,73653,74495,2024,August
23-08-2024 00:00,KTC,154624,28872,33567,6606,17222,3179,4262,5790,55126,54952,2024,August
23-08-2024 00:00,Khorlim,133105,26834,37364,10000,16254,1759,4912,8223,27759,27521,2024,August
23-08-2024 00:00,Margao,107642,33511,31804,9347,15805,4070,1622,6771,4712,4170,2024,August
23-08-2024 00:00,Panaji,150313,29720,38075,8700,17852,2664,4452,8179,40671,41318,2024,August
23-08-2024 00:00,Porvorim,168214,34928,34917,13446,11485,3626,3215,5849,60748,61548,2024,August
23-08-2024 00:00,Siolim,125931,25722,37112,8145,19406,4893,4283,8598,17772,17680,2024,August
24-08-2024 00:00,Baga,196028,32549,37538,17544,9069,4182,1384,7645,86117,86911,2024,August
24-08-2024 00:00,KTC,130869,31006,34660,12625,7291,2910,2791,6923,32663,31828,2024,August
24-08-2024 00:00,Khorlim,143733,27211,38945,10579,7494,3345,3731,7189,45239,45346,2024,August
24-08-2024 00:00,Margao,111468,33023,33906,8945,11047,2683,4787,8637,8440,9300,2024,August
24-08-2024 00:00,Panaji,163364,25717,36914,6748,17084,4539,4279,9976,58107,58320,2024,August
24-08-2024 00:00,Porvorim,191998,34012,31671,17159,13627,1878,4170,6372,83109,84003,2024,August
24-08-2024 00:00,Siolim,133917,32110,31601,11911,16447,2363,1668,5160,32657,33533,2024,August
25-08-2024 00:00,Baga,180605,27501,37285,5100,6496,2175,4575,6736,90737,90909,2024,August
25-08-2024 00:00,KTC,193362,29699,39739,13196,13166,3393,3872,7125,83172,83535,2024,August
25-08-2024 00:00,Khorlim,141804,26578,34794,13207,16125,4293,3941,9672,33194,33535,2024,August
25-08-2024 00:00,Margao,190590,25908,35954,14913,18270,3248,1023,7748,83526,83134,2024,August
25-08-2024 00:00,Panaji,191037,29194,35911,14219,12209,1040,4349,9413,84702,85424,2024,August
25-08-2024 00:00,Porvorim,166817,27451,37697,16997,18849,4429,2179,7554,51661,52324,2024,August
25-08-2024 00:00,Siolim,173544,29024,38527,8386,13827,2744,1004,5574,74458,73705,2024,August
26-08-2024 00:00,Baga,103476,27755,38077,12390,8581,1849,4463,6583,3778,3074,2024,August
26-08-2024 00:00,KTC,146443,25931,37941,9649,17626,3773,1390,7898,42235,43169,2024,August
26-08-2024 00:00,Khorlim,111640,30025,38238,14576,11306,1752,3398,6352,5993,5088,2024,August
26-08-2024 00:00,Margao,130969,29455,39559,10790,13116,2592,4687,9279,21491,22182,2024,August
26-08-2024 00:00,Panaji,171069,28691,38037,13143,9537,4526,4953,9371,62811,62336,2024,August
26-08-2024 00:00,Porvorim,129023,31615,31994,12613,8894,1417,2287,5334,34869,35738,2024,August
26-08-2024 00:00,Siolim,123834,27569,39924,11251,18317,2893,4045,8616,11219,10350,2024,August
27-08-2024 00:00,Baga,169615,30812,34813,13231,17669,2849,3318,8553,58370,59182,2024,August
27-08-2024 00:00,KTC,181690,34610,32663,13994,14229,4577,3619,7474,70524,69661,2024,August
27-08-2024 00:00,Khorlim,123024,25451,38216,18729,14532,3558,2669,8905,10964,11027,2024,August
27-08-2024 00:00,Margao,161753,28260,38157,19688,7636,1509,1751,8226,56526,56297,2024,August
27-08-2024 00:00,Panaji,181967,28452,36530,13341,12433,2137,1573,6215,81286,81385,2024,August
27-08-2024 00:00,Porvorim,144193,25216,30000,15993,5747,4058,1906,6439,54834,55017,2024,August
27-08-2024 00:00,Siolim,149922,28919,35443,7394,18961,1004,3058,5717,49426,49589,2024,August
28-08-2024 00:00,Baga,131377,25219,32586,19247,14780,4050,4648,5612,25235,25598,2024,August
28-08-2024 00:00,KTC,193639,25816,30559,18266,18946,4842,3922,9956,81332,80729,2024,August
28-08-2024 00:00,Khorlim,184303,30762,31240,12268,12662,4156,3391,8843,80981,80862,2024,August
28-08-2024 00:00,Margao,168210,33477,36649,5894,5869,3436,3378,5039,74468,73473,2024,August
28-08-2024 00:00,Panaji,142752,27872,31288,11308,6048,3443,3580,7149,52064,52710,2024,August
28-08-2024 00:00,Porvorim,131223,26326,33221,17195,9358,1759,1147,6261,35956,35925,2024,August
28-08-2024 00:00,Siolim,190009,26964,36218,15695,7686,2944,3729,8145,88628,87968,2024,August
29-08-2024 00:00,Baga,168389,26883,35146,12098,15486,4188,1930,8011,64647,64790,2024,August
29-08-2024 00:00,KTC,199974,28347,31125,17558,15474,1779,4634,5290,95767,94896,2024,August
29-08-2024 00:00,Khorlim,122112,25300,31473,18572,10655,2312,3756,8423,21621,20853,2024,August
29-08-2024 00:00,Margao,190171,28387,30543,19204,13138,3036,3245,6438,86180,85679,2024,August
29-08-2024 00:00,Panaji,191179,34907,30384,16863,5839,4976,4569,8840,84801,84659,2024,August
29-08-2024 00:00,Porvorim,129344,32147,38135,18822,19380,3796,3831,6004,7229,6435,2024,August
29-08-2024 00:00,Siolim,128522,31225,36480,12760,16690,1412,1881,9827,18247,18675,2024,August
30-08-2024 00:00,Baga,111678,27041,31418,8970,9769,4038,4442,9539,16461,15804,2024,August
30-08-2024 00:00,KTC,172163,27993,35770,5109,10027,4974,1065,5696,81529,80530,2024,August
30-08-2024 00:00,Khorlim,118234,25404,39040,16902,15214,4187,2763,9147,5577,5405,2024,August
30-08-2024 00:00,Margao,114262,25415,36429,17611,7165,1179,2207,7709,16547,16600,2024,August
30-08-2024 00:00,Panaji,113569,25880,38828,17974,7140,2978,1076,7337,12356,12273,2024,August
30-08-2024 00:00,Porvorim,183428,30359,39389,12925,9138,4456,3725,5358,78078,78564,2024,August
30-08-2024 00:00,Siolim,196003,25903,39790,15095,18869,4284,3596,9637,78829,79829,2024,August
31-08-2024 00:00,Baga,129099,26992,39476,19468,18756,1426,3705,5062,14214,14842,2024,August
31-08-2024 00:00,KTC,191260,27482,37233,9359,8471,4296,2348,5852,96219,95286,2024,August
31-08-2024 00:00,Khorlim,190797,28569,32578,10996,5149,1331,4619,6366,101189,101670,2024,August
31-08-2024 00:00,Margao,167941,33548,31328,12560,9791,4597,3199,6803,66115,66384,2024,August
31-08-2024 00:00,Panaji,127942,26454,35648,13874,7949,2960,4164,7538,29355,29376,2024,August
31-08-2024 00:00,Porvorim,177800,32935,36520,5750,8901,2292,4597,9417,77388,77336,2024,August
31-08-2024 00:00,Siolim,124900,29715,39777,5169,14460,1062,4684,7106,22927,23373,2024,August
01-09-2024 00:00,Baga,199240,32276,35745,6576,14421,4896,1039,5987,98300,97814,2024,September
01-09-2024 00:00,KTC,178311,29939,36971,19254,13791,2390,4176,6912,64878,64246,2024,September
01-09-2024 00:00,Khorlim,108827,29856,39561,5054,15181,1584,1328,5315,10948,10724,2024,September
01-09-2024 00:00,Margao,184803,31537,33913,5048,10662,4205,2391,8430,88617,89585,2024,September
01-09-2024 00:00,Panaji,105462,30253,34616,11468,12904,2197,1886,9435,2703,2201,2024,September
01-09-2024 00:00,Porvorim,137469,34268,30380,14789,12810,2768,3363,5035,34056,34616,2024,September
01-09-2024 00:00,Siolim,193417,31092,32447,16690,16269,1603,2928,6818,85570,86462,2024,September
02-09-2024 00:00,Baga,125461,28258,38662,6807,6267,1934,3418,6775,33340,33690,2024,September
02-09-2024 00:00,KTC,134447,32893,33131,18995,12179,3953,2204,7749,23343,22857,2024,September
02-09-2024 00:00,Khorlim,105233,25001,33595,11510,12888,2661,4234,5574,9770,9649,2024,September
02-09-2024 00:00,Margao,152323,34528,33707,17956,10945,1894,2029,7721,43543,43960,2024,September
02-09-2024 00:00,Panaji,115809,34902,36139,9683,12573,4952,3359,5904,8297,8733,2024,September
02-09-2024 00:00,Porvorim,187168,31528,35435,5094,16999,3541,1926,5247,87398,88001,2024,September
02-09-2024 00:00,Siolim,102992,27677,30187,16246,11479,2984,3593,9762,1064,1198,2024,September
03-09-2024 00:00,Baga,169770,32132,34014,8846,13489,1840,3060,9550,66839,66608,2024,September
03-09-2024 00:00,KTC,185226,30069,34012,11186,18541,2774,1717,6673,80254,80452,2024,September
03-09-2024 00:00,Khorlim,180258,26478,38302,12783,16295,3151,1078,5045,77126,77429,2024,September
03-09-2024 00:00,Margao,185281,32726,36901,7760,7767,4062,1081,9658,85326,86315,2024,September
03-09-2024 00:00,Panaji,132653,32931,33003,14098,19777,1760,2994,9791,18299,18629,2024,September
03-09-2024 00:00,Porvorim,174908,32702,36083,12046,12385,3263,1292,8468,68669,67958,2024,September
03-09-2024 00:00,Siolim,106128,25182,34268,7377,13528,4662,4029,8489,8593,8575,2024,September
04-09-2024 00:00,Baga,108305,27604,31545,8506,15728,4559,1742,5441,13180,12441,2024,September
04-09-2024 00:00,KTC,100190,28943,32335,7611,5102,4374,4637,9100,8088,8950,2024,September
04-09-2024 00:00,Khorlim,127768,34868,37941,14573,7327,1963,4882,6366,19848,19251,2024,September
04-09-2024 00:00,Margao,176242,30449,39096,15377,10862,4314,3012,8553,64579,63877,2024,September
04-09-2024 00:00,Panaji,188612,32058,37902,16939,9314,2380,2588,9237,78194,78372,2024,September
04-09-2024 00:00,Porvorim,124933,26451,38080,18207,11943,4190,1991,8901,15170,15536,2024,September
04-09-2024 00:00,Siolim,156344,32624,35262,18446,18066,4462,1390,8290,37804,37744,2024,September
05-09-2024 00:00,Baga,155602,25392,38777,19180,16887,1670,2847,5352,45497,45957,2024,September
05-09-2024 00:00,KTC,136178,25776,34370,9617,19047,3592,2958,9484,31334,30449,2024,September
05-09-2024 00:00,Khorlim,155915,31882,34031,5570,11353,1973,2205,6537,62364,63078,2024,September
05-09-2024 00:00,Margao,118665,31759,35332,11105,9872,1219,4667,6167,18544,18268,2024,September
05-09-2024 00:00,Panaji,186864,34701,31831,15491,14230,3138,1512,9143,76818,77793,2024,September
05-09-2024 00:00,Porvorim,138672,29100,33343,16116,8042,4168,3324,8161,36418,37123,2024,September
05-09-2024 00:00,Siolim,143715,26194,35613,9295,18459,1219,1771,5529,45635,46441,2024,September
06-09-2024 00:00,Baga,121842,26574,34086,17907,7388,3266,1700,7179,23742,23307,2024,September
06-09-2024 00:00,KTC,104592,28115,34695,6810,14067,4547,2880,6323,7155,6180,2024,September
06-09-2024 00:00,Khorlim,142642,25889,35776,19530,8013,3497,4873,6168,38896,39567,2024,September
06-09-2024 00:00,Margao,177121,26973,35776,11313,10065,3276,4414,8613,76691,76560,2024,September
06-09-2024 00:00,Panaji,113206,32263,32676,14039,15035,2361,2789,8786,5257,5392,2024,September
06-09-2024 00:00,Porvorim,167385,27760,38921,9739,12946,4329,2876,7894,62920,63563,2024,September
06-09-2024 00:00,Siolim,195694,30717,39835,11683,14406,3439,1369,6032,88213,87723,2024,September
07-09-2024 00:00,Baga,151189,25368,33796,17434,18067,1836,4733,6187,43768,43692,2024,September
07-09-2024 00:00,KTC,120715,33736,35757,13222,13156,2132,2992,8764,10956,11038,2024,September
07-09-2024 00:00,Khorlim,113828,31947,36733,19225,6638,3076,1991,6565,7653,8438,2024,September
07-09-2024 00:00,Margao,103072,29023,37447,8461,14877,1401,2194,5697,3972,3043,2024,September
07-09-2024 00:00,Panaji,180832,32939,33293,10433,16797,1116,2294,5978,77982,77267,2024,September
07-09-2024 00:00,Porvorim,175422,25764,30266,9800,17757,1789,3053,6304,80689,80062,2024,September
07-09-2024 00:00,Siolim,154141,25333,36222,15508,14691,3259,2747,6231,50150,51112,2024,September
08-09-2024 00:00,Baga,178318,33145,34274,8684,18537,3559,2819,8468,68832,68189,2024,September
08-09-2024 00:00,KTC,170981,29430,36553,5984,15390,4867,2822,7726,68209,69192,2024,September
08-09-2024 00:00,Khorlim,123787,34973,32293,10492,15388,4941,4158,8553,12989,13035,2024,September
08-09-2024 00:00,Margao,157617,28125,39551,11070,11188,3659,1099,8933,53992,54600,2024,September
08-09-2024 00:00,Panaji,121051,32980,34186,8170,10188,4943,2842,6915,20827,20264,2024,September
08-09-2024 00:00,Porvorim,194105,32082,36494,8736,12285,3824,3146,5723,91815,92097,2024,September
08-09-2024 00:00,Siolim,192688,33354,37868,17467,14408,4204,2093,8616,74678,75439,2024,September
09-09-2024 00:00,Baga,177884,25660,38101,10123,19362,2343,1671,7295,73329,72664,2024,September
09-09-2024 00:00,KTC,131735,27996,35279,6426,18764,4159,2783,5506,30822,30935,2024,September
09-09-2024 00:00,Khorlim,103923,29444,32069,12438,16431,4178,1111,5443,2809,2102,2024,September
09-09-2024 00:00,Margao,199283,26808,30409,18393,12711,3928,1462,6882,98690,98150,2024,September
09-09-2024 00:00,Panaji,128282,29652,36185,17419,5066,1917,4991,9542,23510,23769,2024,September
09-09-2024 00:00,Porvorim,198781,30199,32318,5637,19968,1888,4500,5000,99271,98789,2024,September
09-09-2024 00:00,Siolim,199540,34570,37392,9189,6839,2885,4546,7965,96154,96016,2024,September
10-09-2024 00:00,Baga,111547,25234,30036,11767,14899,4424,4561,6020,14606,14223,2024,September
10-09-2024 00:00,KTC,111803,25951,38919,6460,17946,1947,2452,6567,11561,11012,2024,September
10-09-2024 00:00,Khorlim,124212,31189,30164,19373,19924,1166,1494,9563,11339,11997,2024,September
10-09-2024 00:00,Margao,147335,25671,31880,14868,13989,2624,4080,5060,49163,49511,2024,September
10-09-2024 00:00,Panaji,190459,31692,39947,8198,15245,3915,1886,7647,81929,81304,2024,September
10-09-2024 00:00,Porvorim,160326,28609,36240,18016,18089,4678,3474,8401,42819,42286,2024,September
10-09-2024 00:00,Siolim,108351,29456,33726,5785,16985,4252,2646,5573,9928,10082,2024,September
