Year,Month,Date,Category,Sub-Category,Super-Sub-Category,Location,Amount
2023,June,01-06-2023,Operating Cost,Water,,Margao,45507.62
2023,June,01-06-2023,Operating Cost,Electricity,,Margao,91015.25
2023,June,01-06-2023,Operating Cost,Staff room rent,,Margao,38808.58
2023,June,01-06-2023,Operating Cost,Staff electricity,,Margao,16785.05
2023,June,01-06-2023,Operating Cost,Commission,,Margao,398151.01
2023,June,01-06-2023,Operating Cost,Admin expenses,,Margao,568871.72
2023,June,01-06-2023,Operating Cost,Repairs and maintenance,,Margao,40324.57
2023,June,01-06-2023,Operating Cost,Advertisement,,Margao,45507.62
2023,July,01-07-2023,Revenue,Sales,AC,Baga,1156038.81
2023,July,01-07-2023,Revenue,Sales,Non AC,Baga,2601087.33
2023,July,01-07-2023,Revenue,Sales,Swiggy,Baga,867029.11
2023,July,01-07-2023,Revenue,Sales,Zomato,Baga,867029.11
2023,July,01-07-2023,Revenue,Sales,Takeaway,Baga,289009.7
2023,July,01-07-2023,Food Cost,Bakery,,Baga,90701.39
2023,July,01-07-2023,Food Cost,Beverages,,Baga,120067.92
2023,July,01-07-2023,Food Cost,Fruits,,Baga,173847.1
2023,July,01-07-2023,Food Cost,Groceries,,Baga,652678.98
2023,July,01-07-2023,Food Cost,Milk products,,Baga,268021.95
2023,July,01-07-2023,Food Cost,Spices,,Baga,193093.4
2023,July,01-07-2023,Food Cost,Vegetables,,Baga,293154.79
2023,July,01-07-2023,Food Cost,Ready to eat,,Baga,127442.55
2023,July,01-07-2023,Operating Cost,Salaries,,Baga,556195.42
2023,July,01-07-2023,Operating Cost,Rent,,Baga,309485.54
2023,July,01-07-2023,Operating Cost,Water,,Baga,57801.94
2023,July,01-07-2023,Operating Cost,Electricity,,Baga,115603.88
2023,July,01-07-2023,Operating Cost,Staff room rent,,Baga,35198.28
2023,July,01-07-2023,Operating Cost,Staff electricity,,Baga,23051.62
2023,July,01-07-2023,Operating Cost,Commission,,Baga,514899.88
2023,July,01-07-2023,Operating Cost,Admin expenses,,Baga,812974.05
2023,July,01-07-2023,Operating Cost,Repairs and maintenance,,Baga,47866.4
2023,July,01-07-2023,Operating Cost,Advertisement,,Baga,57801.94
2023,July,01-07-2023,Revenue,Sales,AC,KTC,811014.69
2023,July,01-07-2023,Revenue,Sales,Non AC,KTC,1824783.05
2023,July,01-07-2023,Revenue,Sales,Swiggy,KTC,608261.02
2023,July,01-07-2023,Revenue,Sales,Zomato,KTC,608261.02
2023,July,01-07-2023,Revenue,Sales,Takeaway,KTC,202753.67
2023,July,01-07-2023,Food Cost,Bakery,,KTC,64925.42
2023,July,01-07-2023,Food Cost,Beverages,,KTC,100647.28
2023,July,01-07-2023,Food Cost,Fruits,,KTC,126326.16
2023,July,01-07-2023,Food Cost,Groceries,,KTC,408669.98
2023,July,01-07-2023,Food Cost,Milk products,,KTC,163458.22
2023,July,01-07-2023,Food Cost,Spices,,KTC,137385.35
2023,July,01-07-2023,Food Cost,Vegetables,,KTC,209242.8
2023,July,01-07-2023,Food Cost,Ready to eat,,KTC,81574.94
2023,July,01-07-2023,Operating Cost,Salaries,,KTC,426286.64
2023,July,01-07-2023,Operating Cost,Rent,,KTC,199389.83
2023,July,01-07-2023,Operating Cost,Water,,KTC,40550.73
2023,July,01-07-2023,Operating Cost,Electricity,,KTC,81101.47
2023,July,01-07-2023,Operating Cost,Staff room rent,,KTC,22630.13
2023,July,01-07-2023,Operating Cost,Staff electricity,,KTC,16041.54
2023,July,01-07-2023,Operating Cost,Commission,,KTC,349869.04
2023,July,01-07-2023,Operating Cost,Admin expenses,,KTC,594685.08
2023,July,01-07-2023,Operating Cost,Repairs and maintenance,,KTC,37330.54
2023,July,01-07-2023,Operating Cost,Advertisement,,KTC,40550.73
2023,July,01-07-2023,Revenue,Sales,AC,Khorlim,1193605.27
2023,July,01-07-2023,Revenue,Sales,Non AC,Khorlim,2685611.85
2023,July,01-07-2023,Revenue,Sales,Swiggy,Khorlim,895203.95
2023,July,01-07-2023,Revenue,Sales,Zomato,Khorlim,895203.95
2023,July,01-07-2023,Revenue,Sales,Takeaway,Khorlim,298401.32
2023,July,01-07-2023,Food Cost,Bakery,,Khorlim,92962.82
2023,July,01-07-2023,Food Cost,Beverages,,Khorlim,148040.94
2023,July,01-07-2023,Food Cost,Fruits,,Khorlim,186014.1
2023,July,01-07-2023,Food Cost,Groceries,,Khorlim,642817.54
2023,July,01-07-2023,Food Cost,Milk products,,Khorlim,259035.45
2023,July,01-07-2023,Food Cost,Spices,,Khorlim,211352.14
2023,July,01-07-2023,Food Cost,Vegetables,,Khorlim,307600.73
2023,July,01-07-2023,Food Cost,Ready to eat,,Khorlim,135883.35
2023,July,01-07-2023,Operating Cost,Salaries,,Khorlim,601780.54
2023,July,01-07-2023,Operating Cost,Rent,,Khorlim,329662.05
2023,July,01-07-2023,Operating Cost,Water,,Khorlim,59680.26
2023,July,01-07-2023,Operating Cost,Electricity,,Khorlim,119360.53
2023,July,01-07-2023,Operating Cost,Staff room rent,,Khorlim,38861.8
2023,July,01-07-2023,Operating Cost,Staff electricity,,Khorlim,19451.8
2023,July,01-07-2023,Operating Cost,Commission,,Khorlim,500672.51
2023,July,01-07-2023,Operating Cost,Admin expenses,,Khorlim,726484.43
2023,July,01-07-2023,Operating Cost,Repairs and maintenance,,Khorlim,51831.69
2023,July,01-07-2023,Operating Cost,Advertisement,,Khorlim,59680.26
2023,July,01-07-2023,Revenue,Sales,AC,Panaji,1186566.95
2023,July,01-07-2023,Revenue,Sales,Non AC,Panaji,2669775.65
2023,July,01-07-2023,Revenue,Sales,Swiggy,Panaji,889925.22
2023,July,01-07-2023,Revenue,Sales,Zomato,Panaji,889925.22
2023,July,01-07-2023,Revenue,Sales,Takeaway,Panaji,296641.74
2023,July,01-07-2023,Food Cost,Bakery,,Panaji,95610.11
2023,July,01-07-2023,Food Cost,Beverages,,Panaji,128958.38
2023,July,01-07-2023,Food Cost,Fruits,,Panaji,188316.5
2023,July,01-07-2023,Food Cost,Groceries,,Panaji,609800.1
2023,July,01-07-2023,Food Cost,Milk products,,Panaji,263657.77
2023,July,01-07-2023,Food Cost,Spices,,Panaji,215138.49
2023,July,01-07-2023,Food Cost,Vegetables,,Panaji,325647.24
2023,July,01-07-2023,Food Cost,Ready to eat,,Panaji,130575.13
2023,July,01-07-2023,Operating Cost,Salaries,,Panaji,651881.9
2023,July,01-07-2023,Operating Cost,Rent,,Panaji,341768.63
2023,July,01-07-2023,Operating Cost,Water,,Panaji,59328.35
2023,July,01-07-2023,Operating Cost,Electricity,,Panaji,118656.7
2023,July,01-07-2023,Operating Cost,Staff room rent,,Panaji,48075.55
2023,July,01-07-2023,Operating Cost,Staff electricity,,Panaji,18992.86
2023,July,01-07-2023,Operating Cost,Commission,,Panaji,521512.52
2023,July,01-07-2023,Operating Cost,Admin expenses,,Panaji,718963.38
2023,July,01-07-2023,Operating Cost,Repairs and maintenance,,Panaji,53105.35
2023,July,01-07-2023,Operating Cost,Advertisement,,Panaji,59328.35
2023,July,01-07-2023,Revenue,Sales,AC,Porvorim,891099.89
2023,July,01-07-2023,Revenue,Sales,Non AC,Porvorim,2004974.76
2023,July,01-07-2023,Revenue,Sales,Swiggy,Porvorim,668324.92
2023,July,01-07-2023,Revenue,Sales,Zomato,Porvorim,668324.92
2023,July,01-07-2023,Revenue,Sales,Takeaway,Porvorim,222774.97
2023,July,01-07-2023,Food Cost,Bakery,,Porvorim,75422.95
2023,July,01-07-2023,Food Cost,Beverages,,Porvorim,109370.36
2023,July,01-07-2023,Food Cost,Fruits,,Porvorim,143317.51
2023,July,01-07-2023,Food Cost,Groceries,,Porvorim,493080.02
2023,July,01-07-2023,Food Cost,Milk products,,Porvorim,216981.45
2023,July,01-07-2023,Food Cost,Spices,,Porvorim,139486.2
2023,July,01-07-2023,Food Cost,Vegetables,,Porvorim,257996.13
2023,July,01-07-2023,Food Cost,Ready to eat,,Porvorim,91890.68
2023,July,01-07-2023,Operating Cost,Salaries,,Porvorim,471767.06
2023,July,01-07-2023,Operating Cost,Rent,,Porvorim,202793.62
2023,July,01-07-2023,Operating Cost,Water,,Porvorim,44554.99
2023,July,01-07-2023,Operating Cost,Electricity,,Porvorim,89109.99
2023,July,01-07-2023,Operating Cost,Staff room rent,,Porvorim,25592.3
2023,July,01-07-2023,Operating Cost,Staff electricity,,Porvorim,15427.95
2023,July,01-07-2023,Operating Cost,Commission,,Porvorim,443855.73
2023,July,01-07-2023,Operating Cost,Admin expenses,,Porvorim,599274.58
2023,July,01-07-2023,Operating Cost,Repairs and maintenance,,Porvorim,43339.07
2023,July,01-07-2023,Operating Cost,Advertisement,,Porvorim,44554.99
2023,July,01-07-2023,Revenue,Sales,AC,Siolim,950131.96
2023,July,01-07-2023,Revenue,Sales,Non AC,Siolim,2137796.92
2023,July,01-07-2023,Revenue,Sales,Swiggy,Siolim,712598.97
2023,July,01-07-2023,Revenue,Sales,Zomato,Siolim,712598.97
2023,July,01-07-2023,Revenue,Sales,Takeaway,Siolim,237532.99
2023,July,01-07-2023,Food Cost,Bakery,,Siolim,73975.22
2023,July,01-07-2023,Food Cost,Beverages,,Siolim,99840.42
2023,July,01-07-2023,Food Cost,Fruits,,Siolim,153376.93
2023,July,01-07-2023,Food Cost,Groceries,,Siolim,511792.43
2023,July,01-07-2023,Food Cost,Milk products,,Siolim,214315.35
2023,July,01-07-2023,Food Cost,Spices,,Siolim,165908.5
2023,July,01-07-2023,Food Cost,Vegetables,,Siolim,264957.55
2023,July,01-07-2023,Food Cost,Ready to eat,,Siolim,115573.51
2023,July,01-07-2023,Operating Cost,Salaries,,Siolim,520742.56
2023,July,01-07-2023,Operating Cost,Rent,,Siolim,228752.27
2023,July,01-07-2023,Operating Cost,Water,,Siolim,47506.6
2023,July,01-07-2023,Operating Cost,Electricity,,Siolim,95013.2
2023,July,01-07-2023,Operating Cost,Staff room rent,,Siolim,37376.5
2023,July,01-07-2023,Operating Cost,Staff electricity,,Siolim,18793.83
2023,July,01-07-2023,Operating Cost,Commission,,Siolim,399100.51
2023,July,01-07-2023,Operating Cost,Admin expenses,,Siolim,585651.49
2023,July,01-07-2023,Operating Cost,Repairs and maintenance,,Siolim,46119.04
2023,July,01-07-2023,Operating Cost,Advertisement,,Siolim,47506.6
2023,July,01-07-2023,Revenue,Sales,AC,Margao,1138787.54
2023,July,01-07-2023,Revenue,Sales,Non AC,Margao,2562271.97
2023,July,01-07-2023,Revenue,Sales,Swiggy,Margao,854090.66
2023,July,01-07-2023,Revenue,Sales,Zomato,Margao,854090.66
2023,July,01-07-2023,Revenue,Sales,Takeaway,Margao,284696.89
2023,July,01-07-2023,Food Cost,Bakery,,Margao,95579.47
2023,July,01-07-2023,Food Cost,Beverages,,Margao,115656.9
2023,July,01-07-2023,Food Cost,Fruits,,Margao,185909.31
2023,July,01-07-2023,Food Cost,Groceries,,Margao,620447.79
2023,July,01-07-2023,Food Cost,Milk products,,Margao,256821.22
2023,July,01-07-2023,Food Cost,Spices,,Margao,206495.92
2023,July,01-07-2023,Food Cost,Vegetables,,Margao,337444.53
2023,July,01-07-2023,Food Cost,Ready to eat,,Margao,114422.98
2023,July,01-07-2023,Operating Cost,Salaries,,Margao,566756.73
2023,July,01-07-2023,Operating Cost,Rent,,Margao,306074.44
2023,July,01-07-2023,Operating Cost,Water,,Margao,56939.38
2023,July,01-07-2023,Operating Cost,Electricity,,Margao,113878.75
2023,July,01-07-2023,Operating Cost,Staff room rent,,Margao,32297.01
2023,July,01-07-2023,Operating Cost,Staff electricity,,Margao,18786.55
2023,July,01-07-2023,Operating Cost,Commission,,Margao,496365.09
2023,July,01-07-2023,Operating Cost,Admin expenses,,Margao,820684.99
2023,July,01-07-2023,Operating Cost,Repairs and maintenance,,Margao,48725.98
2023,July,01-07-2023,Operating Cost,Advertisement,,Margao,56939.38
2023,August,01-08-2023,Revenue,Sales,AC,Baga,1182979.21
2023,August,01-08-2023,Revenue,Sales,Non AC,Baga,2661703.22
2023,August,01-08-2023,Revenue,Sales,Swiggy,Baga,887234.41
2023,August,01-08-2023,Revenue,Sales,Zomato,Baga,887234.41
2023,August,01-08-2023,Revenue,Sales,Takeaway,Baga,295744.8
2023,August,01-08-2023,Food Cost,Bakery,,Baga,88828.29
2023,August,01-08-2023,Food Cost,Beverages,,Baga,147807.95
2023,August,01-08-2023,Food Cost,Fruits,,Baga,189456.86
2023,August,01-08-2023,Food Cost,Groceries,,Baga,689495.8
2023,August,01-08-2023,Food Cost,Milk products,,Baga,254022.27
2023,August,01-08-2023,Food Cost,Spices,,Baga,178293.61
2023,August,01-08-2023,Food Cost,Vegetables,,Baga,339389.02
2023,August,01-08-2023,Food Cost,Ready to eat,,Baga,142967.31
2023,August,01-08-2023,Operating Cost,Salaries,,Baga,619937.43
2023,August,01-08-2023,Operating Cost,Rent,,Baga,253494.73
2023,August,01-08-2023,Operating Cost,Water,,Baga,59148.96
2023,August,01-08-2023,Operating Cost,Electricity,,Baga,118297.92
2023,August,01-08-2023,Operating Cost,Staff room rent,,Baga,49050.47
2023,August,01-08-2023,Operating Cost,Staff electricity,,Baga,22276.18
2023,August,01-08-2023,Operating Cost,Commission,,Baga,573262.43
2023,August,01-08-2023,Operating Cost,Admin expenses,,Baga,818669.66
2023,August,01-08-2023,Operating Cost,Repairs and maintenance,,Baga,48367.34
2023,August,01-08-2023,Operating Cost,Advertisement,,Baga,59148.96
2023,August,01-08-2023,Revenue,Sales,AC,KTC,831059.73
2023,August,01-08-2023,Revenue,Sales,Non AC,KTC,1869884.4
2023,August,01-08-2023,Revenue,Sales,Swiggy,KTC,623294.8
2023,August,01-08-2023,Revenue,Sales,Zomato,KTC,623294.8
2023,August,01-08-2023,Revenue,Sales,Takeaway,KTC,207764.93
2023,August,01-08-2023,Food Cost,Bakery,,KTC,65716.41
2023,August,01-08-2023,Food Cost,Beverages,,KTC,91564.22
2023,August,01-08-2023,Food Cost,Fruits,,KTC,125481.83
2023,August,01-08-2023,Food Cost,Groceries,,KTC,444518.94
2023,August,01-08-2023,Food Cost,Milk products,,KTC,170824.25
2023,August,01-08-2023,Food Cost,Spices,,KTC,158243.55
2023,August,01-08-2023,Food Cost,Vegetables,,KTC,247144.2
2023,August,01-08-2023,Food Cost,Ready to eat,,KTC,84608.46
2023,August,01-08-2023,Operating Cost,Salaries,,KTC,453352.66
2023,August,01-08-2023,Operating Cost,Rent,,KTC,209641.18
2023,August,01-08-2023,Operating Cost,Water,,KTC,41552.99
2023,August,01-08-2023,Operating Cost,Electricity,,KTC,83105.97
2023,August,01-08-2023,Operating Cost,Staff room rent,,KTC,31177.71
2023,August,01-08-2023,Operating Cost,Staff electricity,,KTC,15767.35
2023,August,01-08-2023,Operating Cost,Commission,,KTC,391187
2023,August,01-08-2023,Operating Cost,Admin expenses,,KTC,504896.96
2023,August,01-08-2023,Operating Cost,Repairs and maintenance,,KTC,33848.25
2023,August,01-08-2023,Operating Cost,Advertisement,,KTC,41552.99
2023,August,01-08-2023,Revenue,Sales,AC,Khorlim,918116.2
2023,August,01-08-2023,Revenue,Sales,Non AC,Khorlim,2065761.44
2023,August,01-08-2023,Revenue,Sales,Swiggy,Khorlim,688587.15
2023,August,01-08-2023,Revenue,Sales,Zomato,Khorlim,688587.15
2023,August,01-08-2023,Revenue,Sales,Takeaway,Khorlim,229529.05
2023,August,01-08-2023,Food Cost,Bakery,,Khorlim,70992.27
2023,August,01-08-2023,Food Cost,Beverages,,Khorlim,98261.49
2023,August,01-08-2023,Food Cost,Fruits,,Khorlim,148782.79
2023,August,01-08-2023,Food Cost,Groceries,,Khorlim,544372.03
2023,August,01-08-2023,Food Cost,Milk products,,Khorlim,202219.81
2023,August,01-08-2023,Food Cost,Spices,,Khorlim,179313.19
2023,August,01-08-2023,Food Cost,Vegetables,,Khorlim,244287.57
2023,August,01-08-2023,Food Cost,Ready to eat,,Khorlim,102747.23
2023,August,01-08-2023,Operating Cost,Salaries,,Khorlim,433904.38
2023,August,01-08-2023,Operating Cost,Rent,,Khorlim,242426.38
2023,August,01-08-2023,Operating Cost,Water,,Khorlim,45905.81
2023,August,01-08-2023,Operating Cost,Electricity,,Khorlim,91811.62
2023,August,01-08-2023,Operating Cost,Staff room rent,,Khorlim,31165.78
2023,August,01-08-2023,Operating Cost,Staff electricity,,Khorlim,16745.6
2023,August,01-08-2023,Operating Cost,Commission,,Khorlim,378532.03
2023,August,01-08-2023,Operating Cost,Admin expenses,,Khorlim,673253.56
2023,August,01-08-2023,Operating Cost,Repairs and maintenance,,Khorlim,41343.54
2023,August,01-08-2023,Operating Cost,Advertisement,,Khorlim,45905.81
2023,August,01-08-2023,Revenue,Sales,AC,Panaji,1034345.92
2023,August,01-08-2023,Revenue,Sales,Non AC,Panaji,2327278.31
2023,August,01-08-2023,Revenue,Sales,Swiggy,Panaji,775759.44
2023,August,01-08-2023,Revenue,Sales,Zomato,Panaji,775759.44
2023,August,01-08-2023,Revenue,Sales,Takeaway,Panaji,258586.48
2023,August,01-08-2023,Food Cost,Bakery,,Panaji,84038.37
2023,August,01-08-2023,Food Cost,Beverages,,Panaji,105290.62
2023,August,01-08-2023,Food Cost,Fruits,,Panaji,165742.82
2023,August,01-08-2023,Food Cost,Groceries,,Panaji,542197.06
2023,August,01-08-2023,Food Cost,Milk products,,Panaji,243792.88
2023,August,01-08-2023,Food Cost,Spices,,Panaji,197691.16
2023,August,01-08-2023,Food Cost,Vegetables,,Panaji,300165.04
2023,August,01-08-2023,Food Cost,Ready to eat,,Panaji,117721.52
2023,August,01-08-2023,Operating Cost,Salaries,,Panaji,519259.22
2023,August,01-08-2023,Operating Cost,Rent,,Panaji,221647.5
2023,August,01-08-2023,Operating Cost,Water,,Panaji,51717.3
2023,August,01-08-2023,Operating Cost,Electricity,,Panaji,103434.59
2023,August,01-08-2023,Operating Cost,Staff room rent,,Panaji,38702.52
2023,August,01-08-2023,Operating Cost,Staff electricity,,Panaji,16985.38
2023,August,01-08-2023,Operating Cost,Commission,,Panaji,427580.85
2023,August,01-08-2023,Operating Cost,Admin expenses,,Panaji,718284.61
2023,August,01-08-2023,Operating Cost,Repairs and maintenance,,Panaji,41935.82
2023,August,01-08-2023,Operating Cost,Advertisement,,Panaji,51717.3
2023,August,01-08-2023,Revenue,Sales,AC,Porvorim,927034.72
2023,August,01-08-2023,Revenue,Sales,Non AC,Porvorim,2085828.12
2023,August,01-08-2023,Revenue,Sales,Swiggy,Porvorim,695276.04
2023,August,01-08-2023,Revenue,Sales,Zomato,Porvorim,695276.04
2023,August,01-08-2023,Revenue,Sales,Takeaway,Porvorim,231758.68
2023,August,01-08-2023,Food Cost,Bakery,,Porvorim,69528.85
2023,August,01-08-2023,Food Cost,Beverages,,Porvorim,104549.33
2023,August,01-08-2023,Food Cost,Fruits,,Porvorim,139706.71
2023,August,01-08-2023,Food Cost,Groceries,,Porvorim,489119.24
2023,August,01-08-2023,Food Cost,Milk products,,Porvorim,218176.53
2023,August,01-08-2023,Food Cost,Spices,,Porvorim,141960.98
2023,August,01-08-2023,Food Cost,Vegetables,,Porvorim,270663.48
2023,August,01-08-2023,Food Cost,Ready to eat,,Porvorim,92792
2023,August,01-08-2023,Operating Cost,Salaries,,Porvorim,440047.05
2023,August,01-08-2023,Operating Cost,Rent,,Porvorim,254091.32
2023,August,01-08-2023,Operating Cost,Water,,Porvorim,46351.74
2023,August,01-08-2023,Operating Cost,Electricity,,Porvorim,92703.47
2023,August,01-08-2023,Operating Cost,Staff room rent,,Porvorim,31524.6
2023,August,01-08-2023,Operating Cost,Staff electricity,,Porvorim,15158.84
2023,August,01-08-2023,Operating Cost,Commission,,Porvorim,448936.21
2023,August,01-08-2023,Operating Cost,Admin expenses,,Porvorim,599793.49
2023,August,01-08-2023,Operating Cost,Repairs and maintenance,,Porvorim,44395.07
2023,August,01-08-2023,Operating Cost,Advertisement,,Porvorim,46351.74
2023,August,01-08-2023,Revenue,Sales,AC,Siolim,973526.97
2023,August,01-08-2023,Revenue,Sales,Non AC,Siolim,2190435.68
2023,August,01-08-2023,Revenue,Sales,Swiggy,Siolim,730145.23
2023,August,01-08-2023,Revenue,Sales,Zomato,Siolim,730145.23
2023,August,01-08-2023,Revenue,Sales,Takeaway,Siolim,243381.74
2023,August,01-08-2023,Food Cost,Bakery,,Siolim,81873.06
2023,August,01-08-2023,Food Cost,Beverages,,Siolim,106535.93
2023,August,01-08-2023,Food Cost,Fruits,,Siolim,160107.39
2023,August,01-08-2023,Food Cost,Groceries,,Siolim,495456.06
2023,August,01-08-2023,Food Cost,Milk products,,Siolim,228146.98
2023,August,01-08-2023,Food Cost,Spices,,Siolim,170066.11
2023,August,01-08-2023,Food Cost,Vegetables,,Siolim,262251.07
2023,August,01-08-2023,Food Cost,Ready to eat,,Siolim,112751.75
2023,August,01-08-2023,Operating Cost,Salaries,,Siolim,506609.52
2023,August,01-08-2023,Operating Cost,Rent,,Siolim,195130.17
2023,August,01-08-2023,Operating Cost,Water,,Siolim,48676.35
2023,August,01-08-2023,Operating Cost,Electricity,,Siolim,97352.7
2023,August,01-08-2023,Operating Cost,Staff room rent,,Siolim,40556.78
2023,August,01-08-2023,Operating Cost,Staff electricity,,Siolim,19305.27
2023,August,01-08-2023,Operating Cost,Commission,,Siolim,463499.87
2023,August,01-08-2023,Operating Cost,Admin expenses,,Siolim,722956.61
2023,August,01-08-2023,Operating Cost,Repairs and maintenance,,Siolim,45780.5
2023,August,01-08-2023,Operating Cost,Advertisement,,Siolim,48676.35
2023,August,01-08-2023,Revenue,Sales,AC,Margao,842145.97
2023,August,01-08-2023,Revenue,Sales,Non AC,Margao,1894828.43
2023,August,01-08-2023,Revenue,Sales,Swiggy,Margao,631609.48
2023,August,01-08-2023,Revenue,Sales,Zomato,Margao,631609.48
2023,August,01-08-2023,Revenue,Sales,Takeaway,Margao,210536.49
2023,August,01-08-2023,Food Cost,Bakery,,Margao,69745.05
2023,August,01-08-2023,Food Cost,Beverages,,Margao,97776.29
2023,August,01-08-2023,Food Cost,Fruits,,Margao,126930.59
2023,August,01-08-2023,Food Cost,Groceries,,Margao,451394.49
2023,August,01-08-2023,Food Cost,Milk products,,Margao,208717.45
2023,August,01-08-2023,Food Cost,Spices,,Margao,147392.44
2023,August,01-08-2023,Food Cost,Vegetables,,Margao,228757.55
2023,August,01-08-2023,Food Cost,Ready to eat,,Margao,93850.84
2023,August,01-08-2023,Operating Cost,Salaries,,Margao,396556.66
2023,August,01-08-2023,Operating Cost,Rent,,Margao,199479.72
2023,August,01-08-2023,Operating Cost,Water,,Margao,42107.3
2023,August,01-08-2023,Operating Cost,Electricity,,Margao,84214.6
2023,August,01-08-2023,Operating Cost,Staff room rent,,Margao,37213.75
2023,August,01-08-2023,Operating Cost,Staff electricity,,Margao,14385.98
2023,August,01-08-2023,Operating Cost,Commission,,Margao,406097.94
2023,August,01-08-2023,Operating Cost,Admin expenses,,Margao,612705.15
